target_chembl_id,target_name,target_organism,record_count,unique_compounds,endpoint_types,dominant_endpoint,dominant_endpoint_record_count,dominant_endpoint_unique_compounds,endpoint_homogeneity,doi_count,dominant_endpoint_doi_count,year_min,year_max,pactivity_min,pactivity_max,pactivity_range,dominant_endpoint_pactivity_min,dominant_endpoint_pactivity_max,dominant_endpoint_pactivity_range,readiness_tier,ready_compound_count_pass,ready_endpoint_homogeneity_pass,ready_activity_range_pass,ready_doi_diversity_pass,curatable_compound_count_pass,curatable_endpoint_homogeneity_pass,curatable_activity_range_pass,curatable_doi_diversity_pass,target_family,organism_group,uniprot_accession,ready_criteria_pass_count,curatable_criteria_pass_count
CHEMBL2362978,DNA repair protein RAD52 homolog,Homo sapiens,2,2,AC50,AC50,2,2,1.0,0,0,,,4.57,4.72,0.1499999999999994,4.57,4.72,0.1499999999999994,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y5T9,1,1
CHEMBL3563,Cruzipain,Trypanosoma cruzi,3,2,IC50,IC50,3,2,1.0,1,1,2008.0,2008.0,4.05,4.19,0.1400000000000005,4.05,4.19,0.1400000000000005,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Non-human,P25779,1,1
CHEMBL227,Type-1 angiotensin II receptor,Homo sapiens,2,2,IC50,IC50,2,2,1.0,0,0,,,4.86,4.98,0.1200000000000001,4.86,4.98,0.1200000000000001,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q8TBK4,1,1
CHEMBL202,Dihydrofolate reductase,Homo sapiens,2,2,IC50,IC50,2,2,1.0,1,1,2018.0,2018.0,4.82,4.92,0.0999999999999996,4.82,4.92,0.0999999999999996,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q6IRW8,1,1
CHEMBL2283,Carbonic anhydrase 2,Bos taurus,2,2,IC50,IC50,2,2,1.0,1,1,2014.0,2014.0,4.87,4.95,0.08,4.87,4.95,0.08,Not Suitable,0,1,0,0,0,1,0,0,Carbonic anhydrases,Non-human,Q865Y7,1,1
CHEMBL3085,Excitatory amino acid transporter 1,Homo sapiens,4,2,IC50,IC50,4,2,1.0,1,1,2012.0,2012.0,4.77,4.85,0.08,4.77,4.85,0.08,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q4JCQ8,1,1
CHEMBL4105939,Polyketide synthase Pks13,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),2,2,IC50,IC50,2,2,1.0,1,1,2022.0,2022.0,5.81,5.89,0.08,5.81,5.89,0.08,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,I6X8D2,1,1
CHEMBL2275,Sorbitol dehydrogenase,Homo sapiens,2,2,IC50,IC50,2,2,1.0,1,1,2010.0,2010.0,4.08,4.15,0.0700000000000002,4.08,4.15,0.0700000000000002,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UMD6,1,1
CHEMBL2246,Aldo-keto reductase family 1 member A1,Homo sapiens,2,2,IC50,IC50,2,2,1.0,1,1,2017.0,2017.0,5.77,5.82,0.0500000000000007,5.77,5.82,0.0500000000000007,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q6IAZ4,1,1
CHEMBL4685,"Indoleamine 2,3-dioxygenase 1",Homo sapiens,2,2,IC50,IC50,2,2,1.0,2,2,2012.0,2017.0,4.65,4.7,0.0499999999999998,4.65,4.7,0.0499999999999998,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q540B4,1,1
CHEMBL1293307,3C-like protease,Infectious bronchitis virus,2,2,IC50,IC50,2,2,1.0,0,0,,,5.48,5.53,0.0499999999999998,5.48,5.53,0.0499999999999998,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Non-human,Q3Y5H1,1,1
CHEMBL1741212,Glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase,Plasmodium berghei,2,2,IC50,IC50,2,2,1.0,0,0,,,4.38,4.43,0.0499999999999998,4.38,4.43,0.0499999999999998,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q9BHT9,1,1
CHEMBL4358,Polyunsaturated fatty acid lipoxygenase ALOX15,Oryctolagus cuniculus,2,2,IC50,IC50,2,2,1.0,1,1,2007.0,2007.0,4.78,4.82,0.04,4.78,4.82,0.04,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P12530,1,1
CHEMBL4869,Major prion protein,Homo sapiens,2,2,IC50,IC50,2,2,1.0,0,0,,,5.04,5.08,0.04,5.04,5.08,0.04,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UP19,1,1
CHEMBL2424,Lactoylglutathione lyase,Homo sapiens,2,2,IC50,IC50,2,2,1.0,1,1,2020.0,2020.0,4.72,4.75,0.0300000000000002,4.72,4.75,0.0300000000000002,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q96J41,1,1
CHEMBL3201,Aryl hydrocarbon receptor,Homo sapiens,2,2,EC50,EC50,2,2,1.0,0,0,,,5.47,5.49,0.0200000000000004,5.47,5.49,0.0200000000000004,Not Suitable,0,1,0,0,0,1,0,0,Nuclear receptors,Human,Q13804,1,1
CHEMBL4477,Metabotropic glutamate receptor 1,Rattus norvegicus,2,2,IC50,IC50,2,2,1.0,1,1,2009.0,2009.0,4.62,4.62,0.0,4.62,4.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,P23385,1,1
CHEMBL4205,Potassium voltage-gated channel subfamily A member 4,Homo sapiens,3,2,EC50; IC50,EC50,2,2,0.6666666666666666,1,0,2006.0,2017.0,6.3,7.12,0.8200000000000003,6.3,7.12,0.8200000000000003,Not Suitable,0,0,0,0,0,1,0,0,Ion channels and transporters,Human,P22459,0,1
CHEMBL5113,Orexin/Hypocretin receptor type 1,Homo sapiens,3,2,IC50; Ki,IC50,2,1,0.6666666666666666,1,0,2020.0,2020.0,5.27,5.94,0.6700000000000008,5.75,5.94,0.1900000000000004,Not Suitable,0,0,0,0,0,1,0,0,Other/unclassified,Human,Q9HBV6,0,1
CHEMBL225,5-hydroxytryptamine receptor 2C,Homo sapiens,3,2,IC50; Ki,Ki,2,2,0.6666666666666666,1,1,2021.0,2021.0,5.63,5.91,0.2800000000000002,5.77,5.91,0.1400000000000005,Not Suitable,0,0,0,0,0,1,0,0,G protein-coupled receptors,Human,Q9NP28,0,1
CHEMBL3713355,Polypeptide N-acetylgalactosaminyltransferase 2,Homo sapiens,11,2,IC50; Kd; Ki,IC50,7,2,0.6363636363636364,1,1,2019.0,2019.0,5.21,6.53,1.3200000000000005,5.51,6.29,0.7800000000000002,Not Suitable,0,0,0,0,0,1,0,0,Other enzymes,Human,Q9NPY4,0,1
CHEMBL1946,Melatonin receptor type 1B,Homo sapiens,5,2,EC50; Ki,Ki,3,2,0.6,2,2,2015.0,2022.0,7.47,9.19,1.7199999999999998,8.34,8.66,0.3200000000000003,Not Suitable,0,0,0,0,0,1,0,0,G protein-coupled receptors,Human,P49286,0,1
CHEMBL232,Alpha-1B adrenergic receptor,Homo sapiens,4,2,IC50; Ki,Ki,2,2,0.5,1,1,2015.0,2015.0,7.28,10.0,2.72,7.52,10.0,2.4800000000000004,Not Suitable,0,0,0,0,0,0,1,0,G protein-coupled receptors,Human,P35368,0,1
CHEMBL223,Alpha-1D adrenergic receptor,Homo sapiens,4,2,IC50; Ki,Ki,2,2,0.5,1,1,2015.0,2015.0,7.34,9.4,2.0600000000000005,7.56,9.4,1.8400000000000007,Not Suitable,0,0,0,0,0,0,1,0,G protein-coupled receptors,Human,Q9NPY0,0,1
CHEMBL1973,Tyrosinase,Homo sapiens,4,2,IC50; Ki,Ki,2,1,0.5,4,2,2017.0,2024.0,4.58,5.55,0.9699999999999998,5.47,5.47,0.0,Not Suitable,0,0,0,0,0,0,0,1,Other enzymes,Human,Q9BZX1,0,1
CHEMBL1841,Tyrosine-protein kinase Fyn,Homo sapiens,2,2,IC50; Kd,IC50,1,1,0.5,2,1,1999.0,2002.0,6.82,7.0,0.1799999999999997,7.0,7.0,0.0,Not Suitable,0,0,0,0,0,0,0,0,Kinases,Human,Q8N5D7,0,0
CHEMBL238,Sodium-dependent dopamine transporter,Homo sapiens,2,2,AC50; IC50,IC50,1,1,0.5,2,1,2018.0,2023.0,4.74,6.82,2.08,6.82,6.82,0.0,Not Suitable,0,0,0,0,0,0,0,0,Ion channels and transporters,Human,Q14996,0,0
CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,2,2,IC50; Ki,Ki,1,1,0.5,2,1,2020.0,2024.0,5.34,9.46,4.120000000000001,9.46,9.46,0.0,Not Suitable,0,0,0,0,0,0,0,0,Kinases,Human,P06493,0,0
CHEMBL3869,Matrix metalloproteinase-14,Homo sapiens,2,2,IC50; Ki,IC50,1,1,0.5,2,1,1999.0,2012.0,4.29,6.66,2.37,4.29,4.29,0.0,Not Suitable,0,0,0,0,0,0,0,0,Proteases,Human,Q92678,0,0
CHEMBL5281,Cytochrome P450 2E1,Homo sapiens,2,2,IC50; Ki,Ki,1,1,0.5,2,1,2005.0,2009.0,4.4,5.3,0.8999999999999995,4.4,4.4,0.0,Not Suitable,0,0,0,0,0,0,0,0,Cytochrome P450s,Human,Q9UK47,0,0
CHEMBL4729,Cytochrome P450 2B6,Homo sapiens,2,2,IC50; Ki,Ki,1,1,0.5,1,1,2005.0,2022.0,4.06,5.28,1.2200000000000006,5.28,5.28,0.0,Not Suitable,0,0,0,0,0,0,0,0,Cytochrome P450s,Human,Q9UK46,0,0
CHEMBL5407,Serine/threonine-protein kinase pim-3,Homo sapiens,2,2,IC50; Ki,IC50,1,1,0.5,1,1,2023.0,2023.0,5.8,6.47,0.6699999999999999,6.47,6.47,0.0,Not Suitable,0,0,0,0,0,0,0,0,Kinases,Human,Q86V86,0,0
CHEMBL3468,Caspase-7,Homo sapiens,2,2,AC50; EC50,AC50,1,1,0.5,0,0,,,4.22,4.7,0.4800000000000004,4.22,4.22,0.0,Not Suitable,0,0,0,0,0,0,0,0,Proteases,Human,Q96BA0,0,0
CHEMBL1628477,Acid-sensing ion channel 1,Homo sapiens,2,1,IC50,IC50,2,1,1.0,1,1,2015.0,2015.0,5.13,7.56,2.43,5.13,7.56,2.43,Not Suitable,0,1,0,0,0,1,1,0,Ion channels and transporters,Human,Q96CV2,1,2
CHEMBL4523345,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,Homo sapiens,3,1,IC50,IC50,3,1,1.0,1,1,2019.0,2019.0,4.99,6.66,1.67,4.99,6.66,1.67,Not Suitable,0,1,0,0,0,1,1,0,Other enzymes,Human,Q9Y4E2,1,2
CHEMBL3974,Proteinase-activated receptor 1,Homo sapiens,2,1,IC50,IC50,2,1,1.0,1,1,1996.0,1996.0,4.66,5.36,0.7000000000000002,4.66,5.36,0.7000000000000002,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q9BUN4,1,1
CHEMBL1795096,Endoribonuclease toxin MazF,Escherichia coli K-12,2,1,EC50,EC50,2,1,1.0,0,0,,,4.05,4.56,0.5099999999999998,4.05,4.56,0.5099999999999998,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q2MA50,1,1
CHEMBL3925,17-beta-hydroxysteroid-dehydrogenase,Cochliobolus lunatus,2,1,IC50,IC50,2,1,1.0,1,1,2004.0,2004.0,5.1,5.57,0.4700000000000006,5.1,5.57,0.4700000000000006,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,O93874,1,1
CHEMBL1741161,Acyl-homoserine lactone acylase PvdQ,Pseudomonas aeruginosa (strain LESB58),2,1,AC50,AC50,2,1,1.0,0,0,,,4.62,5.06,0.4399999999999995,4.62,5.06,0.4399999999999995,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q9I194,1,1
CHEMBL4295885,Tyrosinase,Danio rerio,2,1,IC50,IC50,2,1,1.0,1,1,2017.0,2017.0,4.04,4.38,0.3399999999999998,4.04,4.38,0.3399999999999998,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q8AYA1,1,1
CHEMBL3429,Steroid hormone receptor ERR1,Homo sapiens,2,1,IC50,IC50,2,1,1.0,1,1,2013.0,2013.0,6.94,7.0,0.0599999999999996,6.94,7.0,0.0599999999999996,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q14514,1,1
CHEMBL2889,Tyrosine-protein phosphatase non-receptor type 22,Homo sapiens,2,1,IC50,IC50,2,1,1.0,0,0,,,5.03,5.07,0.04,5.03,5.07,0.04,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y2R2,1,1
CHEMBL2189117,Polycomb protein EED,Homo sapiens,5,1,Kd,Kd,5,1,1.0,5,5,2020.0,2022.0,5.55,5.55,0.0,5.55,5.55,0.0,Not Suitable,0,1,0,1,0,1,0,1,Other/unclassified,Human,O75530,2,2
CHEMBL3203,4-hydroxyphenylpyruvate dioxygenase,Sus scrofa,2,1,IC50,IC50,2,1,1.0,2,2,2002.0,2017.0,6.96,6.96,0.0,6.96,6.96,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q02110,1,1
CHEMBL5542,DNA polymerase eta,Homo sapiens,2,1,IC50,IC50,2,1,1.0,2,2,2016.0,2023.0,7.21,7.21,0.0,7.21,7.21,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y253,1,1
CHEMBL1075093,Farnesyl pyrophosphate synthase,Rattus norvegicus,1,1,Kd,Kd,1,1,1.0,1,1,2020.0,2020.0,4.27,4.27,0.0,4.27,4.27,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q6GT82,1,1
CHEMBL1075282,Dual specificity protein kinase CLK3,Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,6.82,6.82,0.0,6.82,6.82,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q8C1V1,1,1
CHEMBL1169598,Polymerase acidic protein,Influenza A virus (A/Puerto Rico/8/1934(H1N1)),1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,6.3,6.3,0.0,6.3,6.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q8JUU6,1,1
CHEMBL1275219,Glucosylceramidase,Bos taurus,1,1,Ki,Ki,1,1,1.0,1,1,2010.0,2010.0,4.5,4.5,0.0,4.5,4.5,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q2KHZ8,1,1
CHEMBL1287617,UDP-glucuronosyltransferase 1A1,Homo sapiens,2,1,IC50,IC50,2,1,1.0,1,1,2011.0,2011.0,4.0,4.0,0.0,4.0,4.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,P22309,1,1
CHEMBL1293203,Major prion protein,Mesocricetus auratus,1,1,Kd,Kd,1,1,1.0,1,1,2017.0,2017.0,4.33,4.33,0.0,4.33,4.33,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,P04273,1,1
CHEMBL1628468,Transient receptor potential cation channel subfamily M member 5,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2022.0,2022.0,4.57,4.57,0.0,4.57,4.57,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9NZQ8,1,1
CHEMBL1641347,Solute carrier family 22 member 6,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2005.0,2005.0,6.57,6.57,0.0,6.57,6.57,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9UEQ8,1,1
CHEMBL1667698,Telomere resolvase ResT,Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM4680),1,1,IC50,IC50,1,1,1.0,1,1,2009.0,2009.0,5.06,5.06,0.0,5.06,5.06,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,O50979,1,1
CHEMBL1671608,Galectin-4,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2016.0,2016.0,4.39,4.39,0.0,4.39,4.39,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,P56470,1,1
CHEMBL1743122,Solute carrier family 22 member 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,4.76,4.76,0.0,4.76,4.76,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9NQB9,1,1
CHEMBL1743542,Cytochrome P450 2B4,Oryctolagus cuniculus,1,1,Ki,Ki,1,1,1.0,1,1,2005.0,2005.0,5.55,5.55,0.0,5.55,5.55,0.0,Not Suitable,0,1,0,0,0,1,0,0,Cytochrome P450s,Non-human,P00178,1,1
CHEMBL1781862,Calmodulin-domain protein kinase 1,Toxoplasma gondii,3,1,IC50,IC50,3,1,1.0,1,1,2014.0,2018.0,7.5,7.5,0.0,7.5,7.5,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q9BJF5,1,1
CHEMBL1781865,Endoplasmic reticulum chaperone BiP,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,5.18,5.18,0.0,5.18,5.18,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UK02,1,1
CHEMBL1795140,Transmembrane protease serine 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2024.0,2024.0,8.38,8.38,0.0,8.38,8.38,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q9BXX1,1,1
CHEMBL1812,Pancreatic triacylglycerol lipase,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,5.55,5.55,0.0,5.55,5.55,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q5VSQ2,1,1
CHEMBL1829,Histone deacetylase 3,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,4.92,4.92,0.0,4.92,4.92,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UEV0,1,1
CHEMBL1838,Chromaffin granule amine transporter,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2022.0,2022.0,5.7,5.7,0.0,5.7,5.7,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9BRE4,1,1
CHEMBL1868,Vascular endothelial growth factor receptor 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2007.0,2007.0,4.71,4.71,0.0,4.71,4.71,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q12954,1,1
CHEMBL1870,Retinoic acid receptor RXR-beta,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2018.0,2018.0,4.38,4.38,0.0,4.38,4.38,0.0,Not Suitable,0,1,0,0,0,1,0,0,Nuclear receptors,Human,Q5STQ1,1,1
CHEMBL1893,Synaptic vesicular amine transporter,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2022.0,2022.0,5.45,5.45,0.0,5.45,5.45,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9H3P6,1,1
CHEMBL1904,"Glutamate receptor ionotropic, NMDA 2B",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,4.05,4.05,0.0,4.05,4.05,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9UM56,1,1
CHEMBL1937,Histone deacetylase 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,4.48,4.48,0.0,4.48,4.48,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q92769,1,1
CHEMBL1955,Vascular endothelial growth factor receptor 3,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.81,5.81,0.0,5.81,5.81,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q86W08,1,1
CHEMBL1957,Insulin-like growth factor 1 receptor,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,6.6,6.6,0.0,6.6,6.6,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UCC0,1,1
CHEMBL1972,"Glutamate receptor ionotropic, NMDA 2A",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,4.73,4.73,0.0,4.73,4.73,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q17RZ6,1,1
CHEMBL1981,Insulin receptor,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,6.47,6.47,0.0,6.47,6.47,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,P06213,1,1
CHEMBL2004,Retinoic acid receptor RXR-gamma,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2018.0,2018.0,4.29,4.29,0.0,4.29,4.29,0.0,Not Suitable,0,1,0,0,0,1,0,0,Nuclear receptors,Human,Q6IBU7,1,1
CHEMBL2047,Bile acid receptor,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2015.0,2015.0,6.34,6.34,0.0,6.34,6.34,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q96RI1,1,1
CHEMBL2062348,Heat shock-related 70 kDa protein 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,4.6,4.6,0.0,4.6,4.6,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UE78,1,1
CHEMBL2073682,ATP-binding cassette sub-family C member 3,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,2002.0,2002.0,4.11,4.11,0.0,4.11,4.11,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Non-human,O88563,1,1
CHEMBL2150835,Enoyl-[acyl-carrier-protein] reductase [NADH],Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4),1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,4.33,4.33,0.0,4.33,4.33,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q5NGQ3,1,1
CHEMBL2176778,Protein mono-ADP-ribosyltransferase PARP15,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,6.01,6.01,0.0,6.01,6.01,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q8N1K3,1,1
CHEMBL2176863,Uncharacterized protein,Sus scrofa,1,1,Ki,Ki,1,1,1.0,1,1,2010.0,2010.0,4.55,4.55,0.0,4.55,4.55,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,I3LIR5,1,1
CHEMBL2179,Lysosomal acid glucosylceramidase,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2001.0,2001.0,8.92,8.92,0.0,8.92,8.92,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UMJ8,1,1
CHEMBL2185,Aurora kinase B,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.6,5.6,0.0,5.6,5.6,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9UQ46,1,1
CHEMBL222,Sodium-dependent noradrenaline transporter,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,8.0,8.0,0.0,8.0,8.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q96KH8,1,1
CHEMBL2232,Proprotein convertase subtilisin/kexin type 7,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2011.0,2011.0,5.89,5.89,0.0,5.89,5.89,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UL57,1,1
CHEMBL2251,Phosphatidylinositol 4-kinase type 2-alpha,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,5.84,5.84,0.0,5.84,5.84,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9NSG8,1,1
CHEMBL228,Sodium-dependent serotonin transporter,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,9.14,9.14,0.0,9.14,9.14,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q5EE02,1,1
CHEMBL231,Histamine H1 receptor,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2021.0,2021.0,5.95,5.95,0.0,5.95,5.95,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q6P9E5,1,1
CHEMBL2390811,Thioredoxin reductase,Mycobacterium tuberculosis,1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,4.0,4.0,0.0,4.0,4.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P9WHH1,1,1
CHEMBL2409,Bifunctional epoxide hydrolase 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,4.68,4.68,0.0,4.68,4.68,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,P34913,1,1
CHEMBL2424504,Lysine-specific demethylase 5A,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,7.62,7.62,0.0,7.62,7.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q86XZ1,1,1
CHEMBL2424511,3-oxoacyl-(Acyl-carrier protein) reductase,Plasmodium falciparum (isolate 3D7),1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,4.0,4.0,0.0,4.0,4.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q8I2S7,1,1
CHEMBL244,Coagulation factor X,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2023.0,2023.0,4.88,4.88,0.0,4.88,4.88,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,P00742,1,1
CHEMBL248,Neutrophil elastase,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,1995.0,1995.0,10.05,10.05,0.0,10.05,10.05,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q6LDP5,1,1
CHEMBL2499,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2009.0,2009.0,5.52,5.52,0.0,5.52,5.52,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q0VGQ5,1,1
CHEMBL2535,"Solute carrier family 2, facilitated glucose transporter member 1",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,,,4.63,4.63,0.0,4.63,4.63,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q147X2,1,1
CHEMBL254,"3',5'-cyclic-AMP phosphodiesterase 4A",Homo sapiens,1,1,AC50,AC50,1,1,1.0,1,1,2023.0,2023.0,5.94,5.94,0.0,5.94,5.94,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9H3H2,1,1
CHEMBL265,D(1A) dopamine receptor,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,2008.0,2008.0,5.85,5.85,0.0,5.85,5.85,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,P21669,1,1
