compound_id,UMAP1,UMAP2,canonical_smiles,dominant_endpoint,chembl_target_degree,single_vs_multi,high_degree_flag,MolWt,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromaticRingCount,HeavyAtomCount,FractionCSP3,LipinskiRo5Violations,LipinskiRo5Compliant
CHEMBL2206120,18.020144,3.301742,COc1cccc2cc(C(=O)/C=C/c3cc[n+](Cc4cccc(Cl)c4)cc3)c(=O)oc12,IC50,2,multi-target,0,432.88300000000015,4.686900000000004,60.39,0,4,6,4,4,31,0.08,0,1
CHEMBL12655,4.994026,3.3983784,O=C(O)Cc1cc(=O)oc2ccc3ccccc3c12,IC50,1,single-target,0,254.241,2.5733000000000006,67.50999999999999,1,3,2,3,3,19,0.0666666666666666,0,1
CHEMBL143274,8.221026,1.0921593,COc1cc2ccc(=O)oc2cc1OCc1ccccc1,IC50,1,single-target,0,282.295,3.380600000000002,48.67,0,4,4,3,3,21,0.1176470588235294,0,1
CHEMBL4435611,11.303274,-8.757146,COc1cc2ccccc2c(N2CCN(CCCNc3cc(=O)oc4ccccc34)CC2)n1,IC50,3,multi-target,0,444.53500000000014,3.974000000000003,70.84,1,7,7,5,4,33,0.3076923076923077,0,1
CHEMBL1096813,-1.3457601,19.069185,COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OCC(=O)O,IC50,1,single-target,0,411.1970000000002,3.710400000000001,110.89,2,7,6,3,3,27,0.1176470588235294,0,1
CHEMBL4161531,2.6098397,3.4234688,COC(=O)Cc1c(C)c2ccc(OCC(=O)c3ccc(C)cc3)cc2oc1=O,Ki,2,multi-target,0,380.3960000000001,3.3870400000000016,82.81,0,6,6,3,3,28,0.2272727272727272,0,1
CHEMBL595128,1.6420702,3.6059551,CCc1ccc(OCCCC(O)Oc2ccc3c(c2)oc(=O)c2ccccc23)cc1,IC50,2,multi-target,0,404.4620000000001,5.065000000000004,68.9,1,5,8,4,4,30,0.24,1,0
CHEMBL4104504,13.782864,2.6947498,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCN(C(=O)c2cc3ccc(O)cc3oc2=O)CC1,Ki,1,single-target,0,590.6330000000002,2.5504999999999995,158.48999999999995,3,8,11,4,3,43,0.3225806451612903,1,0
CHEMBL4562173,12.841876,1.7643224,O=C(NNC(=O)c1cc2cc(Br)ccc2oc1=O)c1ccccc1O,IC50,1,single-target,0,403.18800000000016,2.3359,108.64,3,5,2,3,3,25,0.0,0,1
CHEMBL4560024,0.05644979,4.6717286,Cc1c(-c2nsc(=O)o2)c(=O)oc2cc3occ(-c4ccc(Br)cc4)c3cc12,IC50,1,single-target,0,456.2730000000001,5.3538200000000025,86.45,0,7,2,5,5,28,0.05,1,0
CHEMBL1085747,3.2847633,8.950813,O=c1cc(N2CCOCC2)c2ccc(-c3cccs3)cc2o1,IC50,1,single-target,0,313.37800000000004,3.358100000000002,42.68000000000001,0,5,2,4,3,22,0.2352941176470588,0,1
CHEMBL3805263,13.073711,6.5054936,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccccc3)n2)cc1,Ki,4,multi-target,0,568.6400000000002,4.862600000000003,145.47000000000003,2,10,7,6,6,40,0.0,1,0
CHEMBL4080474,12.871779,-7.1272798,Cc1ccc(C2C(C#N)=C(NC(=O)CN3CCN(c4ccccc4)CC3)Oc3c2c(=O)oc2ccccc32)c(C)c1,IC50,1,single-target,0,546.6270000000003,4.607720000000004,98.81000000000002,1,7,5,6,4,41,0.2424242424242424,1,0
CHEMBL205241,4.0542455,2.725987,COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCNCC3)cc(=O)oc2c1,IC50,1,single-target,0,472.3390000000003,3.1549000000000005,83.81,2,6,5,4,3,30,0.2727272727272727,0,1
CHEMBL4206041,3.1479409,1.9915224,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12,IC50,4,multi-target,0,376.407,4.155320000000003,43.32,0,3,5,4,4,28,0.1304347826086956,0,1
CHEMBL575734,2.6999505,1.2119747,CCNCc1cc(=O)oc2cc(OCc3cccc(F)c3)ccc12,IC50,2,multi-target,0,327.355,3.620600000000002,51.47,1,4,6,3,3,24,0.2105263157894736,0,1
CHEMBL4205688,10.399306,9.929976,COc1ccc(-c2c3c4cc(OCCN(C)C)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,IC50,1,single-target,0,627.6940000000003,5.328300000000007,118.48,2,11,11,6,6,46,0.2857142857142857,3,0
CHEMBL4094724,7.3981204,8.83278,O=C1C(O)=C(C(c2ccccc2)c2c(O)c3ccccc3oc2=O)C(=O)c2ccccc21,IC50,1,single-target,0,424.4080000000002,4.521800000000003,104.81,2,6,3,5,4,32,0.0384615384615384,0,1
CHEMBL275000,4.5168915,3.3897822,COC(=O)Cc1cc(=O)oc2cc(O)ccc12,IC50,2,multi-target,0,234.207,1.2140999999999995,76.74000000000001,1,5,2,2,2,17,0.1666666666666666,0,1
CHEMBL1546837,8.089381,0.5170817,NC(=O)c1ccc(Oc2ccc3ccc(=O)oc3c2)c([N+](=O)[O-])c1,IC50,1,single-target,0,326.26400000000007,2.5924000000000005,125.67000000000002,1,6,4,3,3,24,0.0,0,1
CHEMBL3586598,8.919989,0.4409552,CN(Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1)Cc1cccc(Cl)c1,IC50,3,multi-target,0,419.9080000000001,5.657400000000004,42.68,0,4,7,4,4,30,0.16,1,0
CHEMBL4128061,-3.4252093,0.061401512,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCCCCNC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,IC50,2,multi-target,0,553.6150000000004,4.532500000000003,141.5,4,6,11,5,5,41,0.25,1,0
CHEMBL1547311,6.502434,4.6720204,CCN(CC)Cc1c(O)c(Cl)cc2c(C)cc(=O)oc12,IC50,3,multi-target,0,295.766,3.302220000000002,53.68,1,4,4,2,2,20,0.4,0,1
CHEMBL4455031,7.777333,0.08618063,O=C(Nc1ccc(C(=O)NCCOc2ccc3ccc(=O)oc3c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,Ki,1,single-target,0,545.9010000000002,5.918000000000003,109.67,3,5,7,4,4,38,0.1153846153846153,2,0
CHEMBL4098946,6.4843106,8.605251,CC(C)CCCC(C)CCCC(C)CCCC(C)CCc1c(O)c2ccccc2oc1=O,Ki,1,single-target,0,442.6840000000002,8.506400000000005,50.440000000000005,1,3,15,2,2,32,0.6896551724137931,1,0
CHEMBL1501635,4.059133,3.4179702,CC(=O)Nc1ccc2c(COC(=O)CC3Sc4ccccc4NC3=O)cc(=O)oc2c1,IC50,2,multi-target,0,438.4610000000001,3.2977000000000016,114.71,2,7,5,4,3,31,0.1818181818181818,0,1
CHEMBL1594071,4.554222,4.983007,Cc1c(OCC(=O)NCC(O)c2ccccc2)ccc2c(-c3ccccc3)cc(=O)oc12,EC50,1,single-target,0,429.47200000000026,3.9970200000000022,88.77,2,5,7,4,4,32,0.1538461538461538,0,1
CHEMBL3112626,8.042129,1.1337479,O=c1ccc2cc(OCCCN3CCCC3)c(O)cc2o1,IC50,1,single-target,0,289.331,2.3633000000000006,62.91,1,5,5,3,2,21,0.4375,0,1
CHEMBL2206122,18.029226,3.312936,COc1cccc2cc(C(=O)/C=C/c3cc[n+](Cc4ccc(Cl)c(Cl)c4)cc3)c(=O)oc12,IC50,2,multi-target,0,467.3280000000002,5.340300000000004,60.39,0,4,6,4,4,32,0.08,1,0
CHEMBL4519227,14.844137,2.426269,COc1ccc2cc(CO[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](S[C@@H]4O[C@H](CO)[C@H](O)[C@H](OCc5cc6ccc(OC)cc6oc5=O)[C@H]4O)[C@@H]3O)c(=O)oc2c1,Kd,5,multi-target,1,734.7290000000003,-0.0016000000000001,237.17999999999995,6,17,12,6,4,51,0.4705882352941176,3,0
CHEMBL2177255,-1.4367448,5.9618416,CCCCCc1cc(OC)c2cc(Cc3cccc(C)c3)c(=O)oc2c1,Ki,2,multi-target,0,350.4580000000001,5.433520000000005,39.44,0,3,7,3,3,26,0.3478260869565217,1,0
CHEMBL2177259,-1.4233391,5.963816,CCCCCc1cc(OC)c2cc(Cc3ccccc3Cl)c(=O)oc2c1,Ki,3,multi-target,0,370.8760000000001,5.778500000000004,39.44,0,3,7,3,3,26,0.3181818181818182,1,0
CHEMBL4475910,15.826267,2.1756837,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,IC50,1,single-target,0,437.8790000000001,4.503400000000004,81.66999999999999,1,6,6,4,4,31,0.1666666666666666,0,1
CHEMBL4164540,4.6700583,-0.6126557,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12,IC50,1,single-target,0,349.47700000000015,3.594120000000003,42.68,0,5,4,3,2,23,0.4117647058823529,0,1
CHEMBL118629,7.5486913,0.6004918,CC(=O)/C=C/C=C/COc1ccc2ccc(=O)oc2c1,IC50,1,single-target,0,270.284,2.873200000000001,56.510000000000005,0,4,5,2,2,20,0.125,0,1
CHEMBL4079843,2.3338516,3.2096062,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,IC50,2,multi-target,0,379.637,5.096320000000002,39.44,0,3,3,3,3,22,0.1176470588235294,1,0
CHEMBL4743791,8.221513,1.1071534,Cc1ccc(/N=N/c2cc3ccc(=O)oc3cc2O)cc1S(N)(=O)=O,IC50,1,single-target,0,359.3630000000001,2.8698200000000016,135.32,2,7,3,3,3,25,0.0625,0,1
CHEMBL1414254,11.886133,4.800561,CNc1nnc(-c2cc3cc(Cl)ccc3oc2=O)s1,IC50,1,single-target,0,293.735,3.0066000000000006,68.02000000000001,1,6,2,3,3,19,0.0833333333333333,0,1
CHEMBL1307271,6.311351,8.21202,O=c1oc2ccccc2c(O)c1Cc1cc(Cl)c2cccnc2c1O,AC50,3,multi-target,0,353.761,3.996600000000001,83.56,2,5,2,4,4,25,0.0526315789473684,0,1
CHEMBL4800433,3.5899136,0.7910211,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3ccccc3F)cc2o1,Ki,2,multi-target,0,458.5330000000002,4.828900000000004,45.92,0,5,7,5,4,34,0.25,0,1
CHEMBL3735165,11.3698635,4.9972367,Cc1ccc2oc(=O)c(-c3cccs3)cc2c1,IC50,2,multi-target,0,242.29900000000004,3.829920000000002,30.21,0,3,1,3,3,17,0.0714285714285714,0,1
CHEMBL2178989,2.142712,2.9165955,Cc1c(C)c2ccc(OCc3nnc(S)o3)cc2oc1=O,Ki,1,single-target,0,304.32700000000006,2.66054,78.36000000000001,1,7,3,3,3,21,0.2142857142857142,0,1
CHEMBL2178993,2.244726,2.6265123,CCN(CC)CCSc1nnc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,Ki,1,single-target,0,403.50400000000025,3.805740000000003,81.60000000000001,0,8,9,3,3,28,0.45,0,1
CHEMBL3359958,8.837658,11.079992,COc1cc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc(OC)c1OC,IC50,3,multi-target,0,422.4370000000002,3.6426000000000025,84.95000000000002,0,8,8,4,4,31,0.217391304347826,0,1
CHEMBL4094745,2.2245843,3.3517568,Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,IC50,3,multi-target,0,300.74100000000004,4.333820000000002,39.44,0,3,3,3,3,21,0.1176470588235294,0,1
CHEMBL1165089,14.611899,3.1920795,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2oc1=O,IC50,1,single-target,0,428.2860000000002,3.2174000000000014,74.58000000000001,2,5,3,4,3,27,0.2,0,1
CHEMBL265805,4.4728174,-1.3156474,Cc1cc(=O)oc2cc(OCCCN3CCN(c4ncccn4)CC3)ccc12,Ki,3,multi-target,0,380.448,2.482520000000001,71.7,0,7,6,4,3,28,0.3809523809523809,0,1
CHEMBL3586580,1.5262262,3.3967097,Cc1c(C)c2ccc(OCCCCCN(C)Cc3ccc(C#N)cc3)cc2oc1=O,IC50,3,multi-target,0,404.5100000000001,4.962620000000005,66.47,0,5,9,3,3,30,0.36,0,1
CHEMBL1835821,8.264462,1.0402615,COc1cc2oc(=O)ccc2cc1-c1ccccc1,IC50,1,single-target,0,252.269,3.468600000000002,39.44,0,3,2,3,3,19,0.0625,0,1
CHEMBL1688905,8.705912,10.943447,Cc1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,IC50,1,single-target,0,332.3590000000001,4.138520000000002,57.260000000000005,0,5,4,4,4,25,0.1,0,1
CHEMBL4578898,12.976464,2.2913215,COc1cccc2cc(C(=O)NNC(=O)c3ccccc3O)c(=O)oc12,IC50,1,single-target,0,354.3180000000001,1.582,117.87000000000002,3,6,3,3,3,26,0.0555555555555555,0,1
CHEMBL2381331,2.5049329,5.0271564,CC1CCCN(CC(O)COc2ccc3c4c(c(=O)oc3c2)CCC4)C1,IC50,2,multi-target,0,357.4500000000002,2.753300000000001,62.91,1,5,5,4,2,26,0.5714285714285714,0,1
CHEMBL4097014,12.683288,0.986667,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(O)cc3)cc2c1,IC50,1,single-target,0,295.29400000000004,3.0593200000000014,79.54,2,4,2,3,3,22,0.0588235294117647,0,1
CHEMBL4163473,5.5798974,3.9579606,O=c1cc(O)c2ccc(O)c(O)c2o1,IC50,1,single-target,0,194.142,0.9097999999999996,90.9,3,5,0,2,2,14,0.0,0,1
CHEMBL1835826,9.08423,-0.91525304,CN(C)c1ccc(-c2ccc3oc(=O)ccc3c2)cc1,IC50,1,single-target,0,265.31199999999995,3.5260000000000025,33.45,0,3,2,3,3,20,0.1176470588235294,0,1
CHEMBL2178425,2.3200107,2.5303514,CCN(CC)CCSc1nnc(COc2ccc3c(C)cc(=O)oc3c2)s1,Ki,2,multi-target,0,405.5450000000002,3.965820000000004,68.46000000000001,0,8,9,3,3,27,0.4210526315789473,0,1
CHEMBL5556483,13.071795,5.790109,O=C(NNc1nc(-c2cc3ccccc3oc2=O)cs1)c1cc(Cl)cc(Cl)c1,Ki,2,multi-target,0,432.2880000000001,4.980200000000002,84.22999999999999,2,6,4,4,4,28,0.0,0,1
CHEMBL1347672,5.1194625,3.1092234,CC(=O)c1cc2c(C)cc(=O)oc2cc1O,IC50,2,multi-target,0,218.208,2.0096200000000004,67.51,1,4,1,2,2,16,0.1666666666666666,0,1
CHEMBL5542159,13.034231,5.7667875,Cc1cc(C)cc(C(=O)NNc2nc(-c3cc4ccccc4oc3=O)cs2)c1,Ki,2,multi-target,0,391.4520000000001,4.290240000000003,84.22999999999999,2,6,4,4,4,28,0.0952380952380952,0,1
CHEMBL4285316,12.9867325,9.542321,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(c2ccncc2)CC1,Ki,2,multi-target,0,449.5510000000003,3.988640000000004,75.88000000000001,0,7,8,4,3,33,0.4230769230769231,0,1
CHEMBL5566405,13.330367,11.6524,CCCCCOc1ccc2oc(=O)cc(/C=N/N=c3\scc(-c4ccccc4)n3[C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c2c1,IC50,2,multi-target,0,763.8220000000001,5.082400000000005,183.52,0,16,14,5,4,54,0.3947368421052631,3,0
CHEMBL4281430,12.984174,9.539586,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCOCC1,Ki,2,multi-target,0,373.4490000000002,3.1036400000000013,68.98,0,6,7,3,2,27,0.5238095238095238,0,1
CHEMBL4162187,4.8394494,2.4994307,Nc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,Ki,2,multi-target,0,253.257,2.7478000000000007,76.46000000000001,2,4,1,3,3,19,0.0,0,1
CHEMBL601217,16.350266,-2.410884,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3c(C)c4c(O)cc(O)cc4oc3=O)CC2)cc1,IC50,1,single-target,0,473.5070000000002,1.98192,140.39,3,8,4,4,3,33,0.2727272727272727,0,1
CHEMBL2164283,12.859028,2.6389444,NS(=O)(=O)c1ccc(NC(=O)c2cc3cc(Cl)cc(Cl)c3oc2=O)cc1,IC50,1,single-target,0,413.23800000000017,2.999500000000001,119.47,2,5,3,3,3,26,0.0,0,1
CHEMBL2048084,7.062386,7.8837028,CCOC(=O)C(C(=O)OCC)=C(C)c1c(O)c2ccccc2oc1=O,Ki,1,single-target,0,346.33500000000004,2.3983000000000008,103.04000000000002,1,7,5,2,2,25,0.2777777777777778,0,1
CHEMBL2387232,3.566146,-1.6941692,Cc1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc2oc(=O)cc(C)c12,Ki,3,multi-target,0,464.53700000000026,5.728740000000006,68.71000000000001,0,6,7,5,4,34,0.4074074074074074,1,0
CHEMBL4078055,12.23583,3.173239,N#Cc1cc2cc(Cl)cc(Cl)c2oc1=O,EC50,1,single-target,0,240.045,2.971480000000001,54.0,0,3,0,2,2,15,0.0,0,1
CHEMBL4525381,13.526688,2.8479276,O=C(CCN1CCN(Cc2ccccc2)CC1)c1cc2ccc(O)cc2oc1=O,IC50,1,single-target,0,392.45500000000015,2.889200000000001,73.99000000000001,1,6,6,4,3,29,0.3043478260869565,0,1
CHEMBL3819209,10.484777,4.747323,CC(=O)Oc1cccc2cc(-c3ccsc3)c(=O)oc12,Ki,2,multi-target,0,286.30800000000005,3.4468000000000023,56.510000000000005,0,5,2,3,3,20,0.0666666666666666,0,1
CHEMBL314095,5.8100395,-8.802123,O=c1oc2cc(O)ccc2c2c1CN(Cc1ccc(Cl)cc1)CC2,Ki,3,multi-target,0,341.79400000000004,3.710300000000003,53.68,1,4,2,4,3,24,0.2105263157894736,0,1
CHEMBL409884,7.2821007,8.615483,O=c1oc2ccccc2c(O)c1C(c1c(O)c2ccccc2oc1=O)c1cccc2ccccc12,IC50,1,single-target,0,462.45700000000016,5.6440000000000055,100.88,2,6,3,6,6,35,0.0344827586206896,1,0
CHEMBL4460077,5.782457,-9.567845,Cc1c(OCCN(C)C)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc2c(c1)CS(=O)(=O)N2)CC3,IC50,2,multi-target,0,497.5730000000003,2.4956200000000006,109.16,1,7,5,5,3,35,0.36,0,1
CHEMBL415724,11.783196,1.3565328,Cc1cccc(OC(=O)c2cc3cc(CCl)ccc3oc2=O)n1,IC50,1,single-target,0,329.7390000000001,3.4544200000000025,69.4,0,5,3,3,3,23,0.1176470588235294,0,1
CHEMBL1525922,3.3524275,2.4473064,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)C(C)Oc2ccc3c(C)cc(=O)oc3c2)c1,EC50,1,single-target,0,488.5620000000003,3.546520000000002,115.15000000000002,1,7,9,3,3,34,0.3333333333333333,0,1
CHEMBL1491046,2.4562454,6.827976,Cc1cc(C)cc(COc2ccc3c(C)c(CC(=O)O)c(=O)oc3c2C)c1,IC50,1,single-target,0,366.4130000000001,4.232780000000003,76.74000000000001,1,4,5,3,3,27,0.2727272727272727,0,1
CHEMBL213684,2.5429006,4.077476,Cc1ccc(S(=O)(=O)N(C)c2ccc3c(C)c(C)c(=O)oc3c2)cc1,IC50,1,single-target,0,357.4310000000001,3.5433600000000025,67.59,0,4,3,3,3,25,0.2105263157894736,0,1
CHEMBL204959,6.3129077,6.1293864,Cc1c(O)ccc2c1oc(=O)c1c(C)cccc12,IC50,1,single-target,0,240.258,3.2686400000000013,50.440000000000005,1,3,0,3,3,18,0.1333333333333333,0,1
CHEMBL301226,10.405831,9.937434,COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,IC50,3,multi-target,0,499.47500000000025,5.161700000000006,123.0,3,9,4,6,6,37,0.1071428571428571,1,0
CHEMBL204222,6.4507813,6.1618915,C=CCc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,IC50,2,multi-target,0,280.323,3.9971400000000026,50.44,1,3,2,3,3,21,0.1666666666666666,0,1
CHEMBL2158358,5.6321816,0.2817185,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(F)cc1F,IC50,2,multi-target,0,345.30100000000004,3.4772000000000016,68.53999999999999,1,4,4,3,3,25,0.1111111111111111,0,1
CHEMBL1376094,2.08196,3.1331558,COC(=O)c1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,IC50,1,single-target,0,328.32000000000005,3.3684400000000023,78.88000000000001,0,6,4,3,3,24,0.2222222222222222,0,1
CHEMBL4781945,15.658619,4.4141335,N#Cc1ccc(Cn2cc(COc3ccc4c(CCl)cc(=O)oc4c3)nn2)cc1,Ki,2,multi-target,0,406.82900000000006,3.6222800000000026,93.94,0,7,6,4,4,29,0.1428571428571428,0,1
CHEMBL380358,6.307378,6.149676,Cc1c(O)ccc2c1oc(=O)c1c(C)ccc(C)c12,IC50,2,multi-target,0,254.285,3.577060000000002,50.440000000000005,1,3,0,3,3,19,0.1875,0,1
CHEMBL4483030,5.783765,-9.67729,Cc1c(N2CCN(C)CC2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(OC(F)(F)F)c1)CC3,IC50,2,multi-target,0,594.6120000000003,3.3218200000000024,112.4,1,8,5,5,3,41,0.4074074074074074,1,0
CHEMBL2115263,7.820501,8.273953,CC1(O)C[C@@H](c2ccccc2)c2c(c3ccccc3oc2=O)O1,Ki,1,single-target,0,308.3330000000001,3.4159000000000024,59.67,1,4,1,4,3,23,0.2105263157894736,0,1
CHEMBL508648,7.106172,1.6252307,COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12,Ki,1,single-target,0,334.32400000000007,2.0584,102.27,2,7,5,3,3,24,0.3529411764705882,0,1
CHEMBL213285,2.0404658,3.6267838,Cc1c(C)c2ccc(OC[C@@H](O)c3ccccc3)cc2oc1=O,IC50,2,multi-target,0,310.3490000000001,3.522240000000002,59.67,1,4,4,3,3,23,0.2105263157894736,0,1
CHEMBL214255,8.078412,0.38657007,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,IC50,3,multi-target,0,302.307,2.5607000000000006,73.58000000000001,0,5,3,3,3,21,0.0,0,1
CHEMBL203793,4.630667,1.4784538,CC[C@@](C)(Cc1ccc(OCCCOc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1)C(=O)O,IC50,1,single-target,0,478.4630000000001,5.703100000000005,85.97000000000001,1,5,10,3,3,34,0.36,1,0
CHEMBL1529584,3.9794788,5.881864,Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OCC(=O)N[C@@H](Cc3ccccc3)C(=O)O)ccc12,IC50,1,single-target,0,485.5360000000001,4.1915400000000025,105.84,2,5,9,4,4,36,0.2068965517241379,0,1
CHEMBL2047525,0.36076546,3.5557156,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1,IC50,3,multi-target,0,528.6490000000002,6.639500000000007,81.00999999999999,1,6,13,4,4,39,0.3125,2,0
CHEMBL4592519,5.868168,-0.18287943,O=c1cc(OCCCN2CCC(Cc3ccccc3)CC2)c2ccccc2o1,IC50,1,single-target,0,377.48400000000015,4.516600000000004,42.68,0,4,7,4,3,28,0.375,0,1
CHEMBL213955,9.525909,0.693909,Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,IC50,2,multi-target,0,300.7410000000001,4.333820000000003,39.44,0,3,3,3,3,21,0.1176470588235294,0,1
CHEMBL213141,13.414495,1.517031,O=C(NCCNC(=O)c1cc2ccccc2oc1=O)c1cc2ccccc2oc1=O,Ki,2,multi-target,0,404.3780000000002,2.0592,118.62,2,6,5,4,4,30,0.0909090909090909,0,1
CHEMBL1351704,12.938763,0.49820304,O=C(Nc1cccnc1)c1cccc(-c2cc3ccccc3oc2=O)c1,IC50,2,multi-target,0,342.3540000000001,4.107300000000003,72.2,1,4,3,4,4,26,0.0,0,1
CHEMBL5399314,5.648899,4.67176,COc1cc(C(=O)Nc2c(O)ccc3c(C)cc(=O)oc23)cc(OC)c1OC,IC50,1,single-target,0,385.3720000000002,3.0851200000000008,107.23,2,7,5,3,3,28,0.2,0,1
CHEMBL470222,13.129024,1.096936,O=C(Cl)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,1,single-target,0,327.72300000000007,3.424300000000001,76.38,1,4,3,3,3,23,0.0,0,1
CHEMBL5437540,8.278558,0.5008364,CC(=O)Nc1ccc(CCNC[C@H](O)COc2ccc3ccc(=O)oc3c2)cc1,Kd,1,single-target,0,396.4430000000001,2.3233999999999995,100.8,3,6,9,3,3,29,0.2727272727272727,0,1
CHEMBL179641,3.493573,8.768446,O=c1cc(N2CCOCC2)c2ccc3ccccc3c2o1,IC50,1,single-target,0,281.31100000000004,2.782800000000001,42.68000000000001,0,4,1,4,3,21,0.2352941176470588,0,1
CHEMBL6843,1.0301201,-3.220081,CCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,IC50,2,multi-target,0,297.276,4.121000000000003,42.24,1,3,1,3,2,21,0.4,0,1
CHEMBL3759162,4.9752374,3.3016293,CCCCn1cc[n+](Cc2cc(=O)oc3cc(C)cc(C)c23)c1,IC50,1,single-target,0,311.40500000000003,3.347240000000002,39.02,0,3,5,3,3,23,0.3684210526315789,0,1
CHEMBL4533647,10.452671,4.7790093,CC(=O)Oc1ccc(-c2cc3cccc(OC(C)=O)c3oc2=O)cc1OC(C)=O,Ki,2,multi-target,0,396.3510000000002,3.2359000000000018,109.11,0,8,4,3,3,29,0.1428571428571428,0,1
CHEMBL1519351,4.6296234,4.738489,CCCc1cc(=O)oc2cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c(Cl)cc12,IC50,1,single-target,0,498.91900000000015,3.7767000000000017,141.86,4,6,9,4,4,35,0.24,0,1
CHEMBL5424392,11.479046,4.3671074,COc1ccc2cc(-c3nc4ccc(OC)cc4s3)c(=O)oc2c1,IC50,1,single-target,0,339.37200000000007,4.086900000000003,61.56,0,6,3,4,4,24,0.1111111111111111,0,1
CHEMBL1554968,4.302111,5.6728215,Cc1cc(OCC(=O)N2CCC[C@@H]2C(=O)O)c2c(C)c(C)c(=O)oc2c1,IC50,1,single-target,0,359.3780000000001,2.1726600000000005,97.05,1,5,4,3,2,26,0.4210526315789473,0,1
CHEMBL4791335,7.202991,7.7923365,C/C(=N\Nc1ccccc1)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,294.31000000000006,3.3347000000000016,74.83000000000001,2,5,3,3,3,22,0.0588235294117647,0,1
CHEMBL1507250,13.088256,1.0830451,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1S(=O)(=O)N(C)C,AC50,4,multi-target,0,386.42900000000014,2.60402,96.68999999999998,1,5,4,3,3,27,0.1578947368421052,0,1
CHEMBL571738,8.2521515,-0.43005595,O=c1ccc2cc(CO)ccc2o1,Ki,12,multi-target,1,176.171,1.2853,50.44,1,3,1,2,2,13,0.1,0,1
CHEMBL1835232,11.145403,4.8322144,COc1cc(-c2cc3cc(C)ccc3oc2=O)ccc1Br,IC50,1,single-target,0,345.192,4.539520000000002,39.44,0,3,2,3,3,21,0.1176470588235294,0,1
CHEMBL577123,12.459046,1.6811479,Cc1ccc2oc(=O)c(C(=O)O)cc2c1,Ki,13,multi-target,1,204.181,1.79962,67.51,1,3,1,2,2,15,0.0909090909090909,0,1
