molecule_chembl_id,target_chembl_id,record_count,canonical_smiles,target_name,target_organism,uniprot_accession,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range
CHEMBL1412710,CHEMBL4822,3,CC(C)=CCC/C(C)=C/COc1c2occc2cc2ccc(=O)oc12,Beta-secretase 1,Homo sapiens,P56817,IC50; Ki,Ki,1,2012,2012,4.21,4.69,0.48
CHEMBL141326,CHEMBL2993,3,O=c1cc(O)c2ccc(OCc3ccccc3)cc2o1,Amine oxidase [flavin-containing] B,Rattus norvegicus,Q5EBB5,IC50,IC50,3,2000,2015,5.04,5.8,0.76
CHEMBL1417172,CHEMBL256,3,COc1ccc(-c2cc3cccc(OC)c3oc2=O)cc1,Adenosine receptor A3,Homo sapiens,Q9BYZ1,Ki; IC50,Ki,2,2020,2022,4.6,5.3,0.7
CHEMBL1436736,CHEMBL2362980,3,COc1cc(OC)c2c(-c3cccc(-c4ccc(OC)c(F)c4)c3)cc(=O)oc2c1,Paired box protein Pax-8,Homo sapiens,Q96J49,AC50,AC50,0,,,4.94,5.97,1.03
CHEMBL145781,CHEMBL2039,3,O=c1ccc2ccc(OCc3ccccc3)cc2o1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,3,2006,2024,8.42,8.77,0.35
CHEMBL1467623,CHEMBL2635,3,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc4c(cc3Cl)OCO4)ccc12,Dual specificity protein phosphatase 3,Homo sapiens,Q8IYJ9,IC50,IC50,0,,,4.76,5.78,1.02
CHEMBL1475,CHEMBL251,3,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,Adenosine receptor A2a,Homo sapiens,P29274,Ki; IC50; AC50,Ki,1,2023,2023,5.17,6.13,0.96
CHEMBL150372,CHEMBL1973,3,O=c1oc2ccccc2cc1O,Tyrosinase,Homo sapiens,Q9BZX1,Ki; IC50,Ki,3,2020,2024,4.58,5.47,0.89
CHEMBL1507250,CHEMBL1741165,3,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1S(=O)(=O)N(C)C,Microphthalmia-associated transcription factor,Homo sapiens,Q9P2Y8,AC50,AC50,0,,,7.52,7.52,0.0
CHEMBL1529932,CHEMBL3402,3,CNc1nnc(-c2cc3ccccc3oc2=O)s1,"Alkaline phosphatase, germ cell type",Homo sapiens,Q96CM1,IC50,IC50,0,,,5.24,5.54,0.3
CHEMBL153064,CHEMBL2085,3,CC(=O)c1cc2ccc(O)cc2oc1=O,Macrophage migration inhibitory factor,Homo sapiens,P14174,Ki; IC50,Ki,3,2001,2010,4.34,5.37,1.03
CHEMBL1533974,CHEMBL1293228,3,Cc1cc2oc(=O)cc(CN(C)Cc3ccccc3)c2cc1C(C)C,Streptokinase A,Streptococcus pyogenes serotype M1,Q48WH3,EC50,EC50,0,,,5.04,5.34,0.3
CHEMBL175510,CHEMBL3142,3,COc1ccc2oc(=O)cc(N3CCOCC3)c2c1,DNA-dependent protein kinase catalytic subunit,Homo sapiens,Q9UME3,IC50,IC50,3,2005,2015,5.76,5.92,0.16
CHEMBL1777844,CHEMBL256,3,CCOc1cccc2cc(-c3ccc(OC)cc3)c(=O)oc12,Adenosine receptor A3,Homo sapiens,Q9BYZ1,Ki; IC50,Ki,2,2020,2022,4.53,6.59,2.06
CHEMBL1783714,CHEMBL2039,3,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,3,2009,2012,6.55,6.55,0.0
CHEMBL1830823,CHEMBL1293267,3,O=C(O)c1cc2cc(Br)cc(Br)c2oc1=O,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,EC50,1,2017,2017,5.76,5.97,0.21
CHEMBL1835228,CHEMBL2039,3,Cc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,3,2011,2022,9.51,9.51,0.0
CHEMBL18966,CHEMBL3358,3,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,Amine oxidase [flavin-containing] A,Rattus norvegicus,Q63817,IC50,IC50,3,1994,2001,5.43,6.25,0.82
CHEMBL18978,CHEMBL2993,3,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,Amine oxidase [flavin-containing] B,Rattus norvegicus,Q5EBB5,IC50,IC50,3,1994,2006,5.28,5.96,0.68
CHEMBL204365,CHEMBL215,3,CCC(O)(CC)c1cc(F)cc(OCc2ccc3c(-c4ccoc4)cc(=O)oc3c2)c1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,7.05,9.05,2.0
CHEMBL204633,CHEMBL215,3,CCC(O)(c1cc(F)cc(OCc2ccc3c(-c4ccoc4)cc(=O)oc3c2)c1)c1ccccn1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.44,8.43,1.99
CHEMBL204781,CHEMBL215,3,O=c1cc(-c2ccccc2)c2ccc(COc3cc(F)cc([C@]4(O)C[C@H]5CO[C@@H](C4)O5)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.36,8.43,2.07
CHEMBL204922,CHEMBL242,3,Cc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12,Estrogen receptor beta,Homo sapiens,Q9UQK9,IC50; EC50,IC50,1,2006,2006,7.11,8.39,1.28
CHEMBL205189,CHEMBL215,3,O=c1cc(-c2ccc(F)cc2)c2ccc(COc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.82,8.72,1.9
CHEMBL205222,CHEMBL215,3,CCC(O)(c1cc(F)cc(OCc2ccc3c(-c4ccc(F)cc4)cc(=O)oc3c2)c1)c1nccs1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.4,8.57,2.17
CHEMBL205800,CHEMBL215,3,O=c1cc(-c2ccc(F)cc2)c2cc(Sc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)ccc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,7.16,9.3,2.14
CHEMBL206442,CHEMBL4822,3,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2oc1=O,Beta-secretase 1,Homo sapiens,P56817,IC50,IC50,3,2006,2010,6.12,6.12,0.0
CHEMBL206632,CHEMBL215,3,O=c1cc(-c2ccc(Cl)cc2)c2ccc(Sc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.4,8.37,1.97
CHEMBL207083,CHEMBL4822,3,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3oc2=O)CC1,Beta-secretase 1,Homo sapiens,P56817,IC50,IC50,3,2006,2010,6.0,6.0,0.0
CHEMBL207109,CHEMBL215,3,O=c1cc(-c2ccoc2)c2ccc(COc3cc(F)cc([C@]4(O)C[C@H]5CO[C@@H](C4)O5)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,6.7,8.52,1.82
CHEMBL2112216,CHEMBL1871,3,CC[C@H]1C[C@@H](C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,Androgen receptor,Homo sapiens,P10275,IC50; EC50,EC50,1,1999,1999,7.57,7.92,0.35
CHEMBL2177249,CHEMBL218,3,CCCCCc1cc(OC)c2cc(Cc3cccc(OC)c3)c(=O)oc2c1,Cannabinoid receptor 1,Homo sapiens,Q9UNN0,Ki; EC50,EC50,2,2012,2013,6.37,7.35,0.98
CHEMBL2177249,CHEMBL253,3,CCCCCc1cc(OC)c2cc(Cc3cccc(OC)c3)c(=O)oc2c1,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,EC50; Ki,EC50,2,2012,2013,6.84,7.04,0.2
CHEMBL2181540,CHEMBL253,3,CCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3O)c(=O)oc2c1,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,EC50; Ki,Ki,2,2012,2021,6.68,7.27,0.59
CHEMBL2346913,CHEMBL235,3,COc1cc2ccc(=O)oc2cc1OC/C=C(\C)CCC=C(C)C,Peroxisome proliferator-activated receptor gamma,Homo sapiens,P37231,Ki; EC50,EC50,1,2023,2023,4.59,4.97,0.38
CHEMBL256769,CHEMBL1871,3,COc1c(C(=O)OC(F)(F)F)ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,Androgen receptor,Homo sapiens,P10275,IC50; Ki; EC50,IC50,1,2008,2008,7.37,9.7,2.33
CHEMBL256977,CHEMBL1871,3,CCOc1ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c2c1OC,Androgen receptor,Homo sapiens,P10275,IC50; EC50; Ki,IC50,1,2008,2008,7.21,8.0,0.79
CHEMBL257751,CHEMBL1871,3,O=c1cc(C(F)(F)F)c2c(ccc3c2oc(=O)c2cccc(O)c23)[nH]1,Androgen receptor,Homo sapiens,P10275,Ki; IC50; EC50,Ki,1,2008,2008,7.01,8.52,1.51
CHEMBL258397,CHEMBL1871,3,COc1ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c2c1,Androgen receptor,Homo sapiens,P10275,IC50; Ki,IC50,1,2008,2008,6.21,9.1,2.89
CHEMBL267447,CHEMBL243,3,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@@H]3O,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,Q72874,IC50,IC50,1,1996,1996,5.0,6.5,1.5
CHEMBL276076,CHEMBL3358,3,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,Amine oxidase [flavin-containing] A,Rattus norvegicus,Q63817,IC50,IC50,3,1994,2001,6.91,7.89,0.98
CHEMBL282382,CHEMBL243,3,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)C(C)[C@@H]3O,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,Q72874,IC50,IC50,1,1996,1996,4.75,6.16,1.41
CHEMBL297923,CHEMBL3471,3,COc1ccc(-c2c3n(c4c(=O)oc5cc(OS(=O)(=O)[O-])c(OC)cc5c24)C(O)Cc2c-3cc(OC)c(OC)c2OC)cc1O.[Na+],Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,Q7ZJM1,IC50,IC50,1,1999,1999,4.14,4.7,0.56
CHEMBL301226,CHEMBL3471,3,COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,Q7ZJM1,IC50,IC50,1,1999,1999,4.72,6.0,1.28
CHEMBL301410,CHEMBL3471,3,COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4c(OC)c(OC)c(OC)cc4c23)cc1O,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,Q7ZJM1,IC50,IC50,1,1999,1999,4.7,4.85,0.15
CHEMBL3094016,CHEMBL2993,3,NC(=O)COc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,Amine oxidase [flavin-containing] B,Rattus norvegicus,Q5EBB5,IC50,IC50,2,2013,2015,8.48,8.51,0.03
CHEMBL3109006,CHEMBL1781862,3,CC(C)(C)n1nc(-c2ccc3oc(=O)ccc3c2)c(C(N)=O)c1N,Calmodulin-domain protein kinase 1,Toxoplasma gondii,Q9BJF5,IC50,IC50,1,2014,2018,7.5,7.5,0.0
CHEMBL325761,CHEMBL2039,3,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,3,2013,2016,8.37,8.96,0.59
CHEMBL325761,CHEMBL3358,3,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,Amine oxidase [flavin-containing] A,Rattus norvegicus,Q63817,IC50,IC50,3,2000,2016,6.91,6.91,0.0
CHEMBL3264002,CHEMBL5145,3,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,Serine/threonine-protein kinase B-raf,Homo sapiens,P15056,Kd; IC50,IC50,2,2017,2022,7.72,8.15,0.43
CHEMBL3265270,CHEMBL1163101,3,CN1CCc2c(c(=O)oc3c(C=O)c(O)ccc23)C1,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,Kd; IC50,IC50,2,2014,2019,6.7,6.86,0.16
CHEMBL3322160,CHEMBL220,3,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCNc1c2c(nc3ccccc13)CCCC2,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki; IC50,Ki,1,2014,2014,7.63,8.39,0.76
CHEMBL3322161,CHEMBL220,3,O=C(Cc1cc(=O)oc2cc(O)ccc12)NNC(=S)Nc1c2c(nc3ccccc13)CCCC2,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki; IC50,Ki,1,2014,2014,4.03,5.71,1.68
CHEMBL3322162,CHEMBL220,3,O=C(Cc1cc(=O)oc2cc(O)ccc12)N/N=C1\SCC(=O)N1c1c2c(nc3ccccc13)CCCC2,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki; IC50,Ki,1,2014,2014,4.18,5.63,1.45
CHEMBL3403710,CHEMBL4093,3,CCCc1c(OCCCCN2C(=O)NC(C)(c3ccc(OC)cc3)C2=O)ccc2c(C(F)(F)F)cc(=O)oc12,Oxysterols receptor LXR-beta,Homo sapiens,Q5I0Y1,EC50,EC50,3,2015,2016,5.85,5.85,0.0
CHEMBL3410729,CHEMBL253,3,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)oc12,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,Ki; IC50,Ki,1,2015,2015,6.19,10.06,3.87
CHEMBL3427385,CHEMBL206,3,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,Estrogen receptor,Homo sapiens,P03372,IC50,IC50,1,2015,2015,5.82,8.09,2.27
CHEMBL3427414,CHEMBL206,3,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,Estrogen receptor,Homo sapiens,P03372,IC50,IC50,1,2015,2015,6.48,7.14,0.66
CHEMBL3427415,CHEMBL206,3,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,Estrogen receptor,Homo sapiens,P03372,IC50,IC50,1,2015,2015,6.75,7.82,1.07
CHEMBL3586608,CHEMBL2039,3,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50; Ki,IC50,2,2015,2022,5.35,8.0,2.65
CHEMBL3622012,CHEMBL3559,3,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCCCCC3,Steryl-sulfatase,Homo sapiens,P08842,IC50,IC50,3,2015,2016,9.0,9.0,0.0
CHEMBL3746815,CHEMBL4078,3,Cc1cc(=O)oc2c1ccc1oc(=N)c(C(=O)NCc3cccc(Br)c3)cc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50; Ki,Ki,1,2016,2016,7.71,8.52,0.81
CHEMBL377094,CHEMBL215,3,O=c1cc(-c2ccoc2)c2ccc(Sc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,7.28,9.1,1.82
CHEMBL377821,CHEMBL215,3,O=c1cc(-c2ccccc2)c2ccc(Sc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)cc2o1,Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens,Q5JQ14,IC50,IC50,1,2006,2006,7.06,9.3,2.24
CHEMBL388604,CHEMBL1978,3,COc1ccc2c(Cn3cncn3)cc(=O)oc2c1,Aromatase,Homo sapiens,Q8IYJ7,IC50,IC50,2,2004,2009,5.44,5.44,0.0
CHEMBL401711,CHEMBL1871,3,Cc1cc(=O)[nH]c2ccc3c4c(C(=O)OC(C)(C)C)cccc4oc(=O)c3c12,Androgen receptor,Homo sapiens,P10275,EC50; IC50; Ki,EC50,1,2008,2008,8.06,8.96,0.9
CHEMBL402030,CHEMBL3706,3,Cc1ccc2oc(=O)c(CC(Cc3ccccc3)C(=O)NO)cc2c1,Disintegrin and metalloproteinase domain-containing protein 17,Homo sapiens,P78536,IC50,IC50,2,2008,2010,6.28,9.3,3.02
CHEMBL403219,CHEMBL1871,3,COc1cccc2c(=O)oc3c(ccc4[nH]c(=O)cc(C(F)(F)F)c43)c12,Androgen receptor,Homo sapiens,P10275,Ki; IC50; EC50,Ki,1,2008,2008,7.05,7.3,0.25
CHEMBL4061563,CHEMBL1935,3,COC(=O)C(C)Oc1ccc2c(C)cc(=O)oc2c1,"Aldehyde dehydrogenase, mitochondrial",Homo sapiens,Q6IV71,Ki; IC50,IC50,2,2017,2021,5.82,6.51,0.69
CHEMBL4064035,CHEMBL4531,3,O=c1oc2ccc(F)c(F)c2cc1CO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](SS[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)[C@@H]1O,Galectin-3,Homo sapiens,P17931,Kd,Kd,1,2018,2018,5.12,8.4,3.28
CHEMBL4066109,CHEMBL1293267,3,N#Cc1cc2cc(Br)cc([N+](=O)[O-])c2oc1=O,G-protein coupled receptor 35,Homo sapiens,Q9HC97,EC50; IC50,EC50,1,2017,2017,6.16,6.24,0.08
CHEMBL4083412,CHEMBL1935,3,C/C(=N\O)c1cc2cc(Br)ccc2oc1=O,"Aldehyde dehydrogenase, mitochondrial",Homo sapiens,Q6IV71,Ki; IC50,IC50,2,2017,2021,5.34,5.62,0.28
CHEMBL4085211,CHEMBL1293267,3,O=c1oc2c([N+](=O)[O-])cc(Br)cc2cc1-c1nnn[nH]1,G-protein coupled receptor 35,Homo sapiens,Q9HC97,EC50; IC50,EC50,1,2017,2017,6.48,6.48,0.0
CHEMBL4085600,CHEMBL4531,3,O=c1oc2ccc(F)c(F)c2cc1CO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](SS[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@@H]1O,Galectin-3,Homo sapiens,P17931,Kd,Kd,1,2018,2018,4.92,7.57,2.65
CHEMBL4099822,CHEMBL1935,3,CCCc1c(C)c2cc3c(C)c(C)oc3cc2oc1=O,"Aldehyde dehydrogenase, mitochondrial",Homo sapiens,Q6IV71,Ki; IC50,IC50,2,2017,2021,6.96,7.72,0.76
CHEMBL4103860,CHEMBL1293267,3,N#Cc1cc2cc(Br)c(O)c(Br)c2oc1=O,G-protein coupled receptor 35,Homo sapiens,Q9HC97,EC50; IC50,EC50,1,2017,2017,5.54,5.63,0.09
CHEMBL4105535,CHEMBL1293267,3,COc1c(Br)cc2cc(C(=O)O)c(=O)oc2c1Br,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,EC50,1,2017,2017,6.05,6.12,0.07
CHEMBL416,CHEMBL340,3,COc1c2occc2cc2ccc(=O)oc12,Cytochrome P450 3A4,Homo sapiens,P08684,Ki; AC50,Ki,1,2023,2023,4.6,5.66,1.06
CHEMBL427898,CHEMBL1871,3,COc1c(O)ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,Androgen receptor,Homo sapiens,P10275,IC50; Ki; EC50,IC50,1,2008,2008,7.68,9.7,2.02
CHEMBL4436134,CHEMBL4523503,3,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3cccc(C(F)(F)F)c3)ccc12,Chloride anion exchanger,Mus musculus,Q9WVC8,IC50,IC50,1,2019,2021,7.6,7.64,0.04
CHEMBL4443954,CHEMBL4523345,3,Cc1ccc2oc(=O)c(-c3nc4cnccc4[nH]3)cc2c1,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,Homo sapiens,Q9Y4E2,IC50,IC50,1,2019,2019,4.99,6.66,1.67
CHEMBL444449,CHEMBL4306,3,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,Potassium voltage-gated channel subfamily A member 5,Homo sapiens,Q9UDA4,EC50; IC50,IC50,2,2006,2017,5.46,7.35,1.89
CHEMBL4456665,CHEMBL2039,3,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O.Cl,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50; Ki,IC50,2,2016,2022,6.89,7.52,0.63
CHEMBL4464849,CHEMBL4523503,3,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3cccc(I)c3)ccc12,Chloride anion exchanger,Mus musculus,Q9WVC8,IC50,IC50,1,2019,2021,7.4,7.46,0.06
CHEMBL450933,CHEMBL1871,3,COc1cccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,Androgen receptor,Homo sapiens,P10275,EC50; IC50; Ki,EC50,1,2008,2008,7.55,7.96,0.41
CHEMBL4532350,CHEMBL279,3,CN(C)c1ccc(C2CC(c3c(O)c4ccccc4oc3=O)=NN2c2nc(-c3ccccc3)c(/N=N/c3ccc(Cl)cc3)s2)cc1,Vascular endothelial growth factor receptor 2,Homo sapiens,P35968,IC50,IC50,3,2019,2024,5.27,7.47,2.2
CHEMBL4571763,CHEMBL1951,3,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,2,2016,2022,5.42,5.64,0.22
CHEMBL4571763,CHEMBL220,3,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,2,2022,2022,5.8,6.08,0.28
CHEMBL4571763,CHEMBL5763,3,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,Cholinesterase,Equus caballus,P81908,IC50,IC50,2,2016,2022,5.09,5.54,0.45
CHEMBL4751815,CHEMBL2039,3,Cc1cc(=O)c(O)c(CO)n1CCCn1cc(COc2ccc3ccc(=O)oc3c2)nn1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,3,2020,2024,6.07,6.17,0.1
CHEMBL4779696,CHEMBL2085,3,O=C(O)c1ccc(-c2ccc(-c3cc4ccc(O)cc4oc3=O)cc2)cc1,Macrophage migration inhibitory factor,Homo sapiens,P14174,Kd; Ki; IC50,Kd,1,2020,2020,4.44,7.8,3.36
CHEMBL4796382,CHEMBL3594,3,COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,3,2021,2024,5.63,5.63,0.0
CHEMBL481658,CHEMBL1951,3,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,3,2018,2019,5.75,5.75,0.0
CHEMBL4846991,CHEMBL253,3,CCCCc1cc2c(O)cc(C3(CCCC)CCCC3)cc2oc1=O,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,Ki; EC50,Ki,1,2021,2021,7.75,7.86,0.11
CHEMBL4847100,CHEMBL1293267,3,COc1cccc(-c2c3oc(=O)c(C(=O)O)cc3cc3cc(C(=O)O)c(=O)oc23)c1,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,6.21,7.58,1.37
CHEMBL4847144,CHEMBL1293267,3,O=C(O)c1cc2cc(-c3cccs3)c(O)cc2oc1=O,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,5.54,6.8,1.26
CHEMBL4847976,CHEMBL218,3,CCCCC1(c2cc(O)c3cc(CCC)c(=O)oc3c2)CCCCC1,Cannabinoid receptor 1,Homo sapiens,Q9UNN0,Ki; EC50,Ki,1,2021,2021,5.95,6.8,0.85
CHEMBL4847976,CHEMBL253,3,CCCCC1(c2cc(O)c3cc(CCC)c(=O)oc3c2)CCCCC1,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,EC50; Ki,Ki,1,2021,2021,8.19,8.35,0.16
CHEMBL4848109,CHEMBL1293267,3,CC(C)c1ccc(-c2cc3cc(C(=O)O)c(=O)oc3c3cc(C(=O)O)c(=O)oc23)cc1,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,6.52,8.1,1.58
CHEMBL4848949,CHEMBL1293267,3,O=C(O)c1cc2c(oc1=O)c(Br)cc1cc(C(=O)O)c(=O)oc12,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,6.27,7.58,1.31
CHEMBL4851364,CHEMBL4879514,3,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CCC(C)C)c4)c(=O)oc3c2C)OC1(C)C,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki; Kd; IC50,Ki,1,2021,2021,4.14,5.09,0.95
CHEMBL4851364,CHEMBL4879518,3,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CCC(C)C)c4)c(=O)oc3c2C)OC1(C)C,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Kd; Ki; IC50,Kd,1,2021,2021,4.8,5.55,0.75
CHEMBL4851932,CHEMBL4879518,3,CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki; Kd; IC50,Ki,1,2021,2021,4.19,4.88,0.69
CHEMBL4852456,CHEMBL253,3,CCCCC1(c2cc(O)c3cc(Cc4ccccn4)c(=O)oc3c2)CCCCC1,Cannabinoid receptor 2,Homo sapiens,Q6NSY0,EC50; Ki,Ki,1,2021,2021,7.14,7.38,0.24
CHEMBL4853043,CHEMBL1293267,3,CC(C)c1ccc(-c2cc3cc(C(=O)O)c(=O)oc3cc2O)cc1,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,5.68,6.33,0.65
CHEMBL4854346,CHEMBL1293267,3,COc1ccccc1-c1cc2cc(C(=O)O)c(=O)oc2cc1O,G-protein coupled receptor 35,Homo sapiens,Q9HC97,IC50; EC50,IC50,1,2021,2021,4.62,6.92,2.3
