compound_id,UMAP1,UMAP2
CHEMBL269305,1.0155587,-3.2357569
CHEMBL6855,1.0332738,-3.2167923
CHEMBL386281,7.517226,-0.9868628
CHEMBL2052002,1.018946,-3.231821
CHEMBL459826,8.163663,1.2605968
CHEMBL347252,19.795563,8.477547
CHEMBL1609180,12.699644,3.024839
CHEMBL1940736,4.7412724,3.2254512
CHEMBL272465,6.512276,5.978585
CHEMBL1566928,4.0549498,4.12814
CHEMBL3297870,12.749927,1.6569271
CHEMBL453080,13.886226,2.3391407
CHEMBL90976,-3.4992394,-0.04359241
CHEMBL211141,13.143793,1.1582415
CHEMBL3264725,7.222775,8.47932
CHEMBL2393500,5.820748,-0.19479544
CHEMBL5633283,15.27895,4.004894
CHEMBL568348,12.363622,2.8728416
CHEMBL448696,13.13618,1.5387076
CHEMBL5432054,5.0636997,6.7502556
CHEMBL372919,-2.56382,8.057821
CHEMBL514713,10.540747,0.0701298
CHEMBL1470996,8.837562,-0.2197539
CHEMBL1417141,2.4693882,6.7910295
CHEMBL243532,12.736179,4.5483365
CHEMBL3121788,10.683535,0.43599015
CHEMBL1566908,4.0106087,6.504571
CHEMBL145451,2.4984908,4.189885
CHEMBL1369231,11.081382,2.4981143
CHEMBL452818,13.86821,2.3253183
CHEMBL363139,-2.5766544,8.071695
CHEMBL3192708,7.8012123,2.4619262
CHEMBL560273,3.953299,1.8213687
CHEMBL6530,1.0044873,-3.2457843
CHEMBL1650717,9.052669,-0.95088655
CHEMBL5633774,15.290284,4.0090523
CHEMBL2425843,13.422698,-6.8808937
CHEMBL358640,11.745998,4.375979
CHEMBL3220508,12.717193,0.38792053
CHEMBL3220511,12.776648,0.40466475
CHEMBL3695458,6.4534936,7.640011
CHEMBL1258748,11.714763,7.8512526
CHEMBL4437551,4.142435,11.027461
CHEMBL4519664,4.1167693,11.053776
CHEMBL407834,6.8259115,8.785856
CHEMBL333095,6.014604,6.194676
CHEMBL1256851,1.6379178,-1.3922232
CHEMBL2316107,13.036218,6.3853583
CHEMBL4868909,6.6726956,8.076976
CHEMBL5569594,2.1951597,1.699942
CHEMBL83294,13.062091,1.609746
CHEMBL4551634,5.7838216,-9.675292
CHEMBL2012478,11.845674,7.7169747
CHEMBL1379083,6.383262,4.783537
CHEMBL259477,7.285331,8.611749
CHEMBL4517653,0.06825849,4.6803823
CHEMBL3622017,2.8812623,5.037631
CHEMBL5569412,13.163031,1.2947519
CHEMBL4780696,5.617261,4.1901097
CHEMBL4762527,-4.000709,-0.5095431
CHEMBL3261208,12.658053,1.4212165
CHEMBL3354137,3.561628,3.5078866
CHEMBL1275892,2.7103853,21.3828
CHEMBL5219483,4.7413015,-0.682296
CHEMBL4753209,13.85197,1.2621317
CHEMBL1415432,7.795266,2.4210737
CHEMBL4848583,-1.0644059,8.317611
CHEMBL49732,7.991904,0.38702703
CHEMBL4289607,7.577531,-0.4818717
CHEMBL4779696,11.694614,4.415455
CHEMBL1835814,9.57108,-1.1436152
CHEMBL483974,4.756608,3.4126863
CHEMBL4858385,3.9160795,4.592561
CHEMBL4856046,-1.0485023,8.330257
CHEMBL4877901,-1.0776532,8.3052435
CHEMBL4859449,-1.0899432,8.296694
CHEMBL4862037,-1.0767432,8.3075905
CHEMBL483526,5.8400106,6.2582545
CHEMBL494795,13.075269,1.169162
CHEMBL4519947,3.536823,8.732902
CHEMBL5196340,7.6172214,14.6287365
CHEMBL3622009,2.5404277,5.062187
CHEMBL5569900,2.2424753,1.6745468
CHEMBL251680,2.404886,4.2031174
CHEMBL311013,7.590144,2.4694734
CHEMBL3113644,11.46555,-0.25339174
CHEMBL1221982,10.814436,4.5963264
CHEMBL1084286,7.527155,2.3952706
CHEMBL3092185,11.252772,14.3888855
CHEMBL4586578,-1.5397502,3.9130096
CHEMBL153064,12.214499,2.0480313
CHEMBL4440732,9.157085,-1.234437
CHEMBL4580963,6.989678,-3.2868953
CHEMBL1425462,2.4005897,3.5614448
CHEMBL1257134,11.705286,7.857074
CHEMBL3087899,13.709192,3.0883768
CHEMBL4873913,5.758525,20.633316
CHEMBL462972,8.125808,0.89203286
CHEMBL4859883,13.484396,3.010517
CHEMBL5632639,15.609457,4.3134303
CHEMBL3394535,2.9317913,4.8667583
CHEMBL3735625,11.236101,5.2524233
CHEMBL3806010,13.117516,6.530281
CHEMBL4852718,12.040679,2.9643776
CHEMBL3957000,9.523919,-1.9539936
CHEMBL3764408,5.9426064,-1.2786176
CHEMBL3765760,5.9937816,-1.1626258
CHEMBL3764211,6.0231624,-1.3303844
CHEMBL2376508,12.507529,2.0524445
CHEMBL3394536,2.9201806,4.893705
CHEMBL5592078,2.334099,6.9752364
CHEMBL3297792,13.012346,1.6094476
CHEMBL3326702,14.758852,13.42795
CHEMBL5081574,6.9884295,-3.3215501
CHEMBL5082824,2.225367,1.7106501
CHEMBL569627,6.366538,8.044346
CHEMBL5792650,6.0610723,3.1373193
CHEMBL5572134,3.0254674,2.0320454
CHEMBL5590116,5.0139956,3.133005
CHEMBL4762663,4.948423,3.2429073
CHEMBL3087897,13.724402,3.1182725
CHEMBL3262899,8.086151,1.1044072
CHEMBL3822899,23.64507,3.215144
CHEMBL3823238,23.637573,3.2045045
CHEMBL4849620,3.428076,2.231463
CHEMBL3823735,23.63751,3.2043104
CHEMBL3359950,2.5661366,0.64012146
CHEMBL4093867,2.8998156,3.8882768
CHEMBL1830796,12.71483,2.69962
CHEMBL3889532,12.995609,3.4698842
CHEMBL4098990,9.000954,-0.8720029
CHEMBL1562069,3.2605345,5.4548197
CHEMBL259997,5.2253995,6.0419326
CHEMBL3823440,23.634644,3.2004128
CHEMBL1414071,12.511551,2.0204597
CHEMBL1927209,10.235073,5.3679304
CHEMBL5083014,7.2279396,-3.199954
CHEMBL1376708,4.2947345,5.437352
CHEMBL205309,4.0686893,2.7648954
CHEMBL348978,19.770597,8.452906
CHEMBL3113390,3.5289736,6.466005
CHEMBL153505,11.732005,4.40207
CHEMBL121678,6.9412494,9.070207
CHEMBL11382,8.030185,0.4742276
CHEMBL1455427,12.452038,1.7784115
CHEMBL1529197,6.575798,4.6544747
CHEMBL126780,13.536425,1.8881478
CHEMBL89757,8.487787,0.205371
CHEMBL1331857,4.804218,3.0140343
CHEMBL1835832,9.558209,-1.1835388
CHEMBL3092184,11.253447,14.386325
CHEMBL1355735,4.622342,4.9074354
CHEMBL3094035,2.6806228,0.84440523
CHEMBL3121795,10.70687,0.44703963
CHEMBL177085,7.013384,0.97731423
CHEMBL3335047,5.0377135,-1.4268757
CHEMBL3335023,1.3058805,4.433293
CHEMBL1533974,2.6694446,1.7695134
CHEMBL1370536,11.072133,2.6140084
CHEMBL3403687,-5.507343,12.214019
CHEMBL1835807,9.562716,-1.1521134
CHEMBL1688898,8.863547,11.106237
CHEMBL415992,2.0790489,3.139308
CHEMBL1589453,13.854107,1.2672564
CHEMBL1442864,5.812259,3.6478963
CHEMBL351692,19.781092,8.466031
CHEMBL209052,14.574602,3.2035344
CHEMBL1258983,11.70536,7.8564196
CHEMBL1431521,6.3618627,4.4791985
CHEMBL3094014,2.9205627,0.7088217
CHEMBL5565874,15.943716,4.205161
CHEMBL2441682,3.4174075,1.7805201
CHEMBL451476,6.577661,5.932431
CHEMBL2178987,2.6517437,3.1401014
CHEMBL257751,5.632682,7.0474133
CHEMBL1688901,8.880973,11.127558
CHEMBL377094,4.2144284,1.8337162
CHEMBL1290401,5.7556553,2.979913
CHEMBL1335668,7.0120416,8.816038
CHEMBL1099322,-1.3863231,19.028736
CHEMBL1275845,2.69713,21.397623
CHEMBL1441570,6.3678856,2.0763323
CHEMBL256977,5.565455,7.126367
CHEMBL1583960,11.075588,2.61104
CHEMBL2206130,18.00115,3.3010533
CHEMBL479462,7.580407,1.8883481
CHEMBL2391490,1.510552,15.71947
CHEMBL2442509,11.182945,2.259035
CHEMBL1567121,13.656625,1.964868
CHEMBL503184,7.6192236,2.2550464
CHEMBL3354140,3.5582855,3.491005
CHEMBL3394534,2.946244,4.860451
CHEMBL3394529,4.677566,2.680942
CHEMBL80529,6.9355903,9.099446
CHEMBL206441,6.4243784,6.1457705
CHEMBL207083,14.610178,3.198714
CHEMBL407904,12.966526,4.7181606
CHEMBL2177806,2.487535,6.278562
CHEMBL1502034,6.3811007,4.510018
CHEMBL1096812,-1.3180112,19.096785
CHEMBL3261210,12.711624,1.428372
CHEMBL3237501,13.481203,1.596754
CHEMBL2178436,2.9223244,2.820439
CHEMBL3915683,1.6274824,-1.4035869
CHEMBL3545714,1.2964498,4.4389253
CHEMBL1597585,4.5723515,4.936783
CHEMBL242905,12.763397,4.5186687
CHEMBL1541449,2.757773,1.800301
CHEMBL197190,7.4343677,2.8706863
CHEMBL2158364,5.639336,0.27562425
CHEMBL272357,5.641051,4.282889
CHEMBL5631497,15.589688,4.285868
CHEMBL551028,7.013836,1.7219487
CHEMBL4865071,5.6314116,20.7844
CHEMBL348922,2.4605415,3.777354
CHEMBL1454587,3.5010393,5.802483
CHEMBL2387240,3.5448918,-1.6779318
CHEMBL1567191,11.899304,1.2067224
CHEMBL3261198,12.96525,1.0285747
CHEMBL4438851,3.521926,8.745121
CHEMBL3113642,11.4663105,-0.2540011
CHEMBL5401281,6.2511406,-2.1234586
CHEMBL120590,5.33878,-1.0604821
CHEMBL1085001,3.2629733,8.970756
CHEMBL4544784,2.3540635,6.948835
CHEMBL571059,6.1198163,8.035455
CHEMBL4071421,14.133125,1.893522
CHEMBL4173681,7.543313,2.3457527
CHEMBL4062701,23.292194,11.864188
CHEMBL4098180,2.4342232,4.2384677
CHEMBL3219185,13.056799,5.8289313
CHEMBL4100841,23.292023,11.863956
CHEMBL204922,6.276973,6.1119304
CHEMBL90569,5.79188,-8.834591
CHEMBL4216146,-4.4753695,6.417624
CHEMBL380452,6.421319,6.2243104
CHEMBL2408074,24.320248,4.4296503
CHEMBL340625,0.3296276,3.5534706
CHEMBL239507,2.5356238,1.1477234
CHEMBL488075,4.2256994,5.4122953
CHEMBL475989,10.536948,0.0706407
CHEMBL1830795,12.422022,2.0098681
CHEMBL469782,11.130096,1.176319
CHEMBL3286945,5.346597,-0.66197973
CHEMBL575937,2.8257437,1.2556027
CHEMBL4437301,10.95609,2.2804024
CHEMBL583128,2.9646232,1.1027856
CHEMBL1313807,3.526702,6.55961
CHEMBL419813,11.045512,4.98632
CHEMBL3823420,23.65313,3.2237794
CHEMBL3823814,23.636686,3.2036662
CHEMBL3822638,23.637037,3.2024949
CHEMBL1545605,4.011341,12.038171
CHEMBL3427388,6.039361,11.432241
CHEMBL3403695,-5.531827,12.189479
CHEMBL5903039,6.1263313,3.337391
CHEMBL567896,11.774485,1.4776078
CHEMBL3427413,6.0472045,11.453414
CHEMBL372346,6.247678,3.0408077
CHEMBL3410705,13.260429,2.6304603
CHEMBL1408587,4.5297613,3.286146
CHEMBL330100,5.8254437,-8.772329
CHEMBL593424,11.800042,3.948475
CHEMBL440565,7.752714,8.25793
CHEMBL1489817,3.6167202,3.530538
CHEMBL3116217,8.082583,1.1758949
CHEMBL1323794,6.117849,4.3202233
CHEMBL1600644,4.498951,3.300928
CHEMBL1351920,3.5922408,2.2363207
CHEMBL1426113,3.4919348,6.4511485
CHEMBL3740860,12.015658,6.2336807
CHEMBL3742383,12.011214,6.2266903
CHEMBL1374160,4.7539167,2.5117424
CHEMBL3741757,12.010828,6.236034
CHEMBL1501392,4.7882047,6.072957
CHEMBL1310325,13.091463,5.7852693
CHEMBL1582191,3.2315643,2.5337188
CHEMBL4568143,10.384278,4.2443004
CHEMBL91067,5.794483,-8.831234
CHEMBL3941516,1.6481874,-1.383416
CHEMBL1596513,13.631994,3.0486512
CHEMBL3400291,11.234841,14.40566
CHEMBL418131,6.7416606,7.714067
CHEMBL5288803,13.304771,2.660554
CHEMBL1258481,4.2922077,1.9414183
CHEMBL2177810,2.49299,6.290358
CHEMBL3417305,0.7715467,15.491886
CHEMBL494633,12.761162,1.317258
CHEMBL3220510,12.716208,0.45331785
CHEMBL179585,3.822313,3.2430792
CHEMBL5077048,4.102951,5.3412786
CHEMBL5081492,4.239911,5.4185705
CHEMBL438443,6.3798623,6.050564
CHEMBL206727,6.315307,6.0841756
CHEMBL5181220,7.9032917,1.6086726
CHEMBL317599,-1.6017605,3.8845453
CHEMBL5571218,2.7020311,2.1357956
CHEMBL5572513,13.375784,1.9217659
CHEMBL5285191,13.317513,3.2868109
CHEMBL3582268,13.979573,2.5860386
CHEMBL1347829,13.132239,1.1178671
CHEMBL3736303,11.291339,5.26312
CHEMBL3427406,6.200244,11.624348
CHEMBL3740902,12.0137,6.238301
CHEMBL3740695,12.024001,6.2452335
CHEMBL1580701,3.9645288,2.6685972
CHEMBL3427500,6.188116,11.611058
CHEMBL1481657,20.172302,2.213907
CHEMBL261789,6.774185,8.694548
CHEMBL180436,13.119569,1.4578661
CHEMBL259154,6.957108,8.6253
CHEMBL1448854,4.5339065,3.3496208
CHEMBL1947106,5.2705927,6.970413
CHEMBL2376888,12.683699,0.32388762
CHEMBL333983,7.6071873,-0.9545554
CHEMBL1491357,12.415977,1.2192734
CHEMBL260998,7.2675247,8.646205
CHEMBL1701595,2.3404455,3.5960588
CHEMBL605082,4.611013,3.6716666
CHEMBL1326244,20.145868,2.1838875
CHEMBL4287144,12.959162,9.515165
CHEMBL4286737,12.844593,9.407752
CHEMBL3092191,11.264695,14.377585
CHEMBL2322553,3.80083,6.762855
CHEMBL481658,8.090689,1.6437879
CHEMBL4526348,16.101025,5.056622
CHEMBL593904,4.617931,3.5953496
CHEMBL592760,4.5870476,3.3954344
CHEMBL199527,11.5040865,4.431944
CHEMBL3938998,12.977356,3.4561844
CHEMBL3985258,1.6139333,-1.4105822
CHEMBL1524629,-1.0077924,5.8643847
CHEMBL206546,6.282135,6.1074905
CHEMBL3955372,9.52406,-1.2816423
CHEMBL383753,6.3251815,6.0936356
CHEMBL2391477,1.5209196,15.691347
CHEMBL431479,7.6089163,-0.99280334
CHEMBL3826998,15.79311,4.0379477
CHEMBL3828443,15.79388,4.0293274
CHEMBL1830831,13.00114,1.4247203
CHEMBL570332,6.3182993,8.022068
CHEMBL3956846,5.166403,9.664668
CHEMBL275331,2.6606681,4.1942983
CHEMBL2322252,3.9180605,6.845266
CHEMBL18832,2.1334321,2.93628
CHEMBL361588,3.2456791,8.990444
CHEMBL122239,7.290785,0.5158343
CHEMBL351044,19.78976,8.472084
CHEMBL1275889,2.7087338,21.384962
CHEMBL488063,4.259503,5.376575
CHEMBL4642176,15.42456,1.8595791
CHEMBL32926,7.1218233,8.25979
CHEMBL1529932,11.872562,4.986683
CHEMBL5184719,3.8526824,5.9437346
CHEMBL1761759,11.641046,4.993198
CHEMBL488074,4.2285733,5.3996577
CHEMBL4865638,11.9628725,2.98809
CHEMBL4860932,5.61933,20.797688
CHEMBL4465315,2.5186138,-9.590845
CHEMBL4537886,8.52934,-0.9818904
CHEMBL4754666,5.655873,6.308003
CHEMBL325761,2.0459943,3.1492796
CHEMBL3120702,4.5363894,-1.7043291
CHEMBL3235991,7.5189104,1.757725
CHEMBL5174139,8.193656,1.3560268
CHEMBL1957175,8.043972,0.13343792
CHEMBL1688909,8.708584,10.946793
CHEMBL1688892,8.906497,11.152668
CHEMBL1688911,8.7448845,10.984317
CHEMBL2088231,7.0176134,1.0086626
CHEMBL2030669,13.745341,2.822581
CHEMBL4644520,5.605135,3.8670352
CHEMBL1835327,11.373369,5.183734
CHEMBL4130132,3.9682565,-2.707739
CHEMBL3965979,9.248274,-1.4933003
CHEMBL4591281,2.549409,6.7497764
CHEMBL4550735,2.3342652,6.984502
CHEMBL1277774,0.17270014,10.6266165
CHEMBL1835806,11.542561,1.9167092
CHEMBL4866500,-1.0449153,8.332889
CHEMBL5570366,9.0169935,0.9323928
CHEMBL4879384,4.0257664,3.9122772
CHEMBL3113638,12.556683,1.661354
CHEMBL4127281,6.6238894,8.368193
CHEMBL1335126,3.3640475,5.9117193
CHEMBL4444865,12.9871,2.2490814
CHEMBL1333737,12.976469,1.326396
CHEMBL5403314,5.6402435,4.6324024
CHEMBL3121775,10.694831,0.4419124
CHEMBL5090504,6.9809065,-3.3701687
CHEMBL380844,6.2712936,6.1093965
CHEMBL4535284,2.3762362,6.9254827
CHEMBL4079164,2.4946654,4.2035174
CHEMBL5289870,5.6962957,8.493054
CHEMBL5209359,4.274581,2.8867474
CHEMBL1604500,11.961259,6.1105466
CHEMBL1398824,7.600241,2.5858552
CHEMBL4853043,11.884855,3.0597718
CHEMBL5395551,11.703242,7.86186
CHEMBL5911614,6.0603485,3.0843325
CHEMBL2314727,13.095765,4.1265635
CHEMBL564092,8.5544195,-0.18629465
CHEMBL3265274,5.9346795,-8.451794
CHEMBL1438695,12.281981,1.2619162
CHEMBL205358,4.6258283,1.4762108
CHEMBL1835226,11.130222,5.0148807
CHEMBL4878678,11.541384,1.9444147
CHEMBL258230,7.5248165,1.8679993
CHEMBL3746509,-6.6321354,8.496257
CHEMBL1341962,9.834213,4.064604
CHEMBL2181542,-1.8326629,5.7141047
CHEMBL1650700,12.206662,1.991572
CHEMBL2387539,-1.082589,5.9906974
CHEMBL4529795,16.102089,5.08519
CHEMBL5402723,8.215594,0.43884233
CHEMBL1630106,11.725693,-0.74393445
CHEMBL3960875,1.639899,-1.3891382
CHEMBL194292,-2.5768979,8.071963
CHEMBL213286,2.0697143,3.5509696
CHEMBL2112311,1.018243,-3.2320871
CHEMBL1591156,4.440752,5.846051
CHEMBL1688544,6.5010414,6.0481687
CHEMBL18042,2.0419521,3.1240122
CHEMBL1688543,6.521263,6.030127
CHEMBL1348090,12.9912815,5.8477035
CHEMBL4851652,5.8606343,20.540516
CHEMBL237186,7.2894554,8.60311
CHEMBL512703,11.083586,1.1820718
CHEMBL500684,11.065199,1.1686338
CHEMBL4780088,4.9384055,3.2926795
CHEMBL606421,16.360592,-2.409222
CHEMBL2393498,5.7893214,-0.24469268
CHEMBL3092178,11.083251,14.546898
CHEMBL123663,7.5893307,-0.99710476
CHEMBL5409761,6.1862235,-1.8207134
CHEMBL497176,12.107726,1.9983137
CHEMBL5408041,6.213817,-2.0070622
CHEMBL5218572,23.461418,-6.6662197
CHEMBL5282499,5.619148,3.8468478
CHEMBL1777847,10.700607,4.5634284
CHEMBL5597792,14.093906,2.494934
CHEMBL507756,6.158226,5.0295143
CHEMBL3286942,5.3960595,-0.66873705
CHEMBL5085768,4.4905114,5.0860662
CHEMBL4876107,5.6354566,20.77934
CHEMBL5284393,16.19494,4.801642
CHEMBL4553497,10.542183,4.637632
CHEMBL4437250,2.5544064,6.723856
CHEMBL1479259,6.4670777,4.717475
CHEMBL4757985,5.540523,3.9378133
CHEMBL450963,6.532646,1.0328524
CHEMBL1630089,11.749627,-0.7333102
CHEMBL2114284,7.034868,8.876831
CHEMBL3403708,-5.4976025,12.2216
CHEMBL2322551,3.8475785,6.7912164
CHEMBL3904764,3.0795631,2.078655
CHEMBL4459285,13.001932,2.3054683
CHEMBL381919,14.61597,3.1949427
CHEMBL4468552,6.980095,-3.32162
CHEMBL4586509,6.987524,-3.3221388
CHEMBL4744872,3.6229126,3.464577
CHEMBL2314730,13.541043,3.3457258
CHEMBL3764762,5.9381375,-1.2829378
CHEMBL3974043,9.468561,-1.3510894
CHEMBL1566723,3.4978735,3.553983
CHEMBL3356691,6.8963737,7.086751
CHEMBL206632,4.2680445,1.8818623
CHEMBL5268389,-2.2354226,-2.8780055
CHEMBL4563027,5.1608596,-3.5434837
CHEMBL3818574,10.546837,4.6807857
CHEMBL4443961,6.9045286,8.806505
CHEMBL4598256,6.9489045,-3.3649585
CHEMBL1277495,0.14800082,10.650291
CHEMBL3984180,1.594036,3.9017003
CHEMBL1290285,10.36455,4.379177
CHEMBL3612305,2.6387854,5.208861
CHEMBL3410716,13.264086,2.7009687
CHEMBL5083737,1.6364397,3.2962587
CHEMBL3785926,3.3212357,2.340464
CHEMBL89921,5.81062,-8.807735
CHEMBL333655,7.323439,0.5031151
CHEMBL359392,2.0688722,3.6444848
CHEMBL211214,14.615204,3.188157
CHEMBL5997954,1.8778492,3.9632792
CHEMBL2181549,-1.0781925,6.0088406
CHEMBL4217755,3.1449776,1.9595411
CHEMBL1343861,4.740792,6.1353283
CHEMBL1253531,5.6536913,4.241395
CHEMBL4076889,22.316648,-4.686872
CHEMBL4065986,22.294798,-4.6682796
CHEMBL4063233,22.289686,-4.663371
CHEMBL4101763,22.38772,-4.769393
CHEMBL1079119,7.1564283,1.3357202
CHEMBL3745983,-6.631113,8.495633
CHEMBL3745757,-6.6345506,8.498795
CHEMBL3120681,4.5404963,-1.725923
CHEMBL3120682,4.445781,-1.7351154
CHEMBL2425487,10.405388,9.936065
CHEMBL3331330,-1.5987868,3.8868294
CHEMBL3121794,10.785775,0.9398332
CHEMBL3121786,10.687371,0.43952608
CHEMBL572828,2.6918833,1.3496602
CHEMBL3094017,2.9414709,0.95228344
CHEMBL514556,4.0813904,2.762906
CHEMBL1506505,8.051376,0.4865167
CHEMBL1830815,10.820391,1.1389331
CHEMBL363583,-2.5747073,8.070033
CHEMBL379100,14.5349865,3.1962032
CHEMBL329126,5.7923617,-8.827714
CHEMBL1537860,6.4962897,4.6246347
CHEMBL1253541,5.708592,4.222154
CHEMBL592043,5.3219385,6.147091
CHEMBL2425855,13.393738,-6.906187
CHEMBL267854,11.701843,-0.33699554
CHEMBL1098818,-1.3736672,19.041405
CHEMBL575938,2.8783543,1.1456648
CHEMBL572768,2.8093874,1.4073032
CHEMBL1630090,11.731981,-0.72896427
CHEMBL593763,2.511869,1.1461535
CHEMBL335955,-0.022641834,10.821555
CHEMBL1231470,8.5339775,1.9026573
CHEMBL573985,2.666462,1.4437752
CHEMBL1310996,8.757104,-0.26544642
CHEMBL1594123,4.4627285,5.876772
CHEMBL2441681,3.4186082,1.7843688
CHEMBL1076247,1.6346968,-5.455018
CHEMBL1081369,1.6361423,-5.4536004
CHEMBL121967,7.6164913,-0.91448945
CHEMBL1870203,7.143666,1.3973175
CHEMBL196052,7.503762,2.7200031
CHEMBL1468522,5.581284,4.442415
CHEMBL1830818,11.381808,1.696222
CHEMBL1165549,4.5036216,5.037327
CHEMBL1388603,12.889493,0.53921485
CHEMBL265181,7.2208858,8.590658
CHEMBL5434620,5.6385336,4.6242466
CHEMBL5272170,5.678247,8.499999
CHEMBL1835224,11.270162,4.8865204
CHEMBL510349,11.717235,4.9751024
CHEMBL470602,-1.0918629,5.865558
CHEMBL1878306,13.323471,-6.937848
CHEMBL270248,12.957217,4.716246
CHEMBL589156,4.6251225,3.7210095
CHEMBL325841,4.8157554,2.537238
CHEMBL492022,4.0389857,2.762574
CHEMBL514381,10.534369,0.076890424
CHEMBL456912,10.543551,0.07575945
CHEMBL515991,10.525274,0.053328026
CHEMBL1401585,3.498411,2.5162423
CHEMBL1426955,6.381137,4.815852
CHEMBL2387227,4.055061,-2.5084522
CHEMBL1478000,7.5142603,0.5424669
CHEMBL452751,7.1250243,1.6194687
CHEMBL7289,1.0362948,-3.2138894
CHEMBL196350,-2.5759897,8.071021
CHEMBL193416,6.6100707,4.290693
CHEMBL1443674,4.6425514,3.2702494
CHEMBL1525722,3.0473502,2.0726128
CHEMBL448936,6.524932,1.0738784
CHEMBL1866835,12.862854,9.425924
CHEMBL268098,1.0279152,-3.2206109
CHEMBL205777,4.6316004,1.4924585
CHEMBL3706905,4.5548506,2.3898156
CHEMBL6654,1.0148225,-3.2363985
CHEMBL204272,6.371842,6.137234
CHEMBL363624,0.18225479,10.614747
CHEMBL255531,5.4687595,3.896005
CHEMBL472638,13.501047,1.612797
CHEMBL508698,13.1072855,1.1232579
CHEMBL1535670,13.842827,1.2992712
CHEMBL204902,6.315993,6.0676093
CHEMBL2309599,3.6204815,3.483073
CHEMBL1319645,5.646524,3.788884
CHEMBL1409950,4.670894,3.303392
CHEMBL3972814,11.161012,2.342345
CHEMBL1403039,20.163076,2.2019756
CHEMBL4793934,-4.097281,-0.60494983
CHEMBL4759593,-4.064953,-0.57255435
CHEMBL18669,2.5325885,4.298837
CHEMBL1938469,6.3380604,2.0931609
CHEMBL161658,19.77098,8.453123
CHEMBL422830,2.1905844,3.7199244
CHEMBL4091160,2.4129255,4.256796
CHEMBL1324640,2.4932368,5.08305
CHEMBL4073185,5.0846095,4.49559
CHEMBL3823400,23.633486,3.1991951
CHEMBL244416,12.830798,4.550349
CHEMBL1221981,10.893679,4.640674
CHEMBL1455263,4.037166,4.247906
CHEMBL3116094,7.2330017,1.4189016
CHEMBL1258982,11.687899,7.875824
CHEMBL472218,11.08897,1.1738833
CHEMBL3094026,2.7883525,1.0679219
CHEMBL470008,10.974957,1.2266315
CHEMBL3094008,2.568381,0.61201787
CHEMBL5412890,3.513777,5.1450043
CHEMBL1334334,6.3482475,8.710503
CHEMBL5415361,16.013712,4.912798
CHEMBL573522,2.501318,1.1409642
CHEMBL122754,8.160631,-0.52806425
CHEMBL1258747,11.715243,7.8506274
CHEMBL600018,15.922912,-2.352701
CHEMBL1598233,12.502928,1.1121786
CHEMBL1494802,12.924248,0.4549172
CHEMBL4570404,6.6015472,7.174215
CHEMBL3335058,5.1844954,-1.2645102
CHEMBL1530252,-1.5150583,3.9394069
CHEMBL286638,6.5697064,1.1007519
CHEMBL434860,19.783575,8.465573
CHEMBL268282,4.3112235,2.8720932
CHEMBL1423602,4.446512,5.912484
CHEMBL3264727,7.188058,8.47992
CHEMBL451623,6.5425344,1.0722761
CHEMBL2178454,2.476996,6.319797
CHEMBL35376,5.274875,-1.6269543
CHEMBL197849,-2.540049,8.041297
CHEMBL3976042,12.993026,3.4717667
CHEMBL2112312,1.0182348,-3.232355
CHEMBL381697,6.343981,6.132747
CHEMBL1335064,4.621021,4.9065022
CHEMBL3739579,12.011025,6.206227
CHEMBL282382,14.387191,18.33743
CHEMBL1688914,8.603336,10.850373
CHEMBL206218,6.3815737,6.162987
CHEMBL1727447,13.659351,1.3150082
CHEMBL1423338,4.50048,3.3410408
CHEMBL3955849,9.274452,-1.477114
CHEMBL158660,19.789055,8.478681
CHEMBL1398736,5.204437,3.6149457
CHEMBL3092187,11.099342,14.5294695
CHEMBL1351746,4.914405,3.2629626
CHEMBL4761822,16.405231,4.7273946
CHEMBL1688915,8.609452,10.856944
CHEMBL1363026,3.861258,6.7287397
CHEMBL313331,6.3949533,8.598912
CHEMBL579300,-2.5758138,8.070827
CHEMBL153406,11.953108,2.0424352
CHEMBL1372334,5.455264,4.1019764
CHEMBL422788,4.7594,-1.311523
CHEMBL2177801,2.5144043,6.2794447
CHEMBL1566005,3.1941879,2.50533
CHEMBL142555,5.876669,0.15498833
CHEMBL3903073,9.511511,-1.2799474
CHEMBL113230,-1.8120774,5.7277126
CHEMBL4471734,4.0177794,11.960704
CHEMBL4789192,-3.9983444,-0.5074755
CHEMBL5414372,10.437764,4.0911994
CHEMBL5286193,14.387131,18.33728
CHEMBL258397,5.5672517,7.125111
CHEMBL3894599,9.249863,-1.4808216
CHEMBL437731,8.692211,10.92871
CHEMBL4446622,4.7212005,-5.627736
CHEMBL3219490,13.034238,6.4901776
CHEMBL4173787,-1.5384151,3.9457374
CHEMBL4778582,16.432951,4.7456307
CHEMBL3235998,7.5170407,2.1183739
CHEMBL5218564,23.593834,-6.7990723
CHEMBL5218606,23.548964,-6.7539153
CHEMBL5429806,8.212654,0.47559795
CHEMBL2425845,13.3897,-6.914426
CHEMBL4540508,4.125418,11.050261
CHEMBL4098491,12.889658,-7.1180854
CHEMBL4441792,5.7780547,-9.464653
CHEMBL3931501,1.6378071,-1.3974713
CHEMBL3805418,13.038803,6.176462
CHEMBL5595203,8.846597,-0.23498027
CHEMBL2012477,11.866964,7.694106
CHEMBL3120694,3.6055381,-1.7443975
